TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
16;0;0.044;0.089;0.133;0.178;0.222;0.267;0.946;1.626;1.404;1.181;2.147;3.113;3.931;4.749;5.188;5.628;5.631;5.633;5.636;5.638;5.449;5.26;5.07;4.881;4.692;4.503;4.313;4.124;3.935;3.746;3.556;3.367;3.178;2.989;2.799;2.61;2.421;2.232;2.042;1.853;1.738;1.622;1.506;1.391;1.275;1.159;1.044;0.928;0.813;0.697;0.664;0.631;0.598;0.565;0.531;0.498;0.465;0.432;0.399;0.366;0.333;0.3;0.267;0.233;0.2;0.167;0.134;0.101;0.068;0.035
17;0;0.047;0.094;0.142;0.189;0.236;0.284;1.006;1.728;1.491;1.255;2.281;3.308;4.177;5.046;5.513;5.98;5.983;5.985;5.988;5.991;5.789;5.588;5.387;5.186;4.985;4.784;4.583;4.382;4.181;3.98;3.779;3.578;3.377;3.175;2.974;2.773;2.572;2.371;2.17;1.969;1.846;1.723;1.6;1.478;1.355;1.232;1.109;0.986;0.863;0.741;0.705;0.67;0.635;0.6;0.565;0.529;0.494;0.459;0.424;0.389;0.354;0.318;0.283;0.248;0.213;0.178;0.143;0.107;0.072;0.037
18;0;0.05;0.1;0.15;0.2;0.25;0.3;1.065;1.829;1.579;1.329;2.415;3.502;4.422;5.342;5.837;6.332;6.335;6.337;6.34;6.343;6.13;5.917;5.704;5.491;5.278;5.065;4.853;4.64;4.427;4.214;4.001;3.788;3.575;3.362;3.149;2.936;2.724;2.511;2.298;2.085;1.955;1.825;1.695;1.565;1.434;1.304;1.174;1.044;0.914;0.784;0.747;0.71;0.672;0.635;0.598;0.561;0.523;0.486;0.449;0.412;0.374;0.337;0.3;0.263;0.225;0.188;0.151;0.114;0.076;0.039
19;0;0.053;0.106;0.158;0.211;0.264;0.317;1.124;1.931;1.667;1.403;2.55;3.697;4.668;5.639;6.161;6.684;6.686;6.689;6.692;6.695;6.471;6.246;6.021;5.796;5.572;5.347;5.122;4.897;4.673;4.448;4.223;3.998;3.774;3.549;3.324;3.1;2.875;2.65;2.425;2.201;2.063;1.926;1.789;1.651;1.514;1.377;1.24;1.102;0.965;0.828;0.788;0.749;0.71;0.67;0.631;0.592;0.552;0.513;0.474;0.434;0.395;0.356;0.317;0.277;0.238;0.199;0.159;0.12;0.081;0.041
20;0;0.056;0.111;0.167;0.222;0.278;0.334;1.183;2.032;1.754;1.476;2.684;3.891;4.914;5.936;6.486;7.035;7.038;7.041;7.045;7.048;6.811;6.575;6.338;6.101;5.865;5.628;5.392;5.155;4.919;4.682;4.446;4.209;3.972;3.736;3.499;3.263;3.026;2.79;2.553;2.316;2.172;2.027;1.883;1.738;1.594;1.449;1.305;1.16;1.016;0.871;0.83;0.788;0.747;0.706;0.664;0.623;0.582;0.54;0.499;0.457;0.416;0.375;0.333;0.292;0.25;0.209;0.168;0.126;0.085;0.044
21;0;0.058;0.117;0.175;0.233;0.292;0.35;1.242;2.134;1.842;1.55;2.818;4.086;5.159;6.233;6.81;7.387;7.39;7.394;7.397;7.4;7.152;6.903;6.655;6.406;6.158;5.91;5.661;5.413;5.165;4.916;4.668;4.419;4.171;3.923;3.674;3.426;3.177;2.929;2.681;2.432;2.281;2.129;1.977;1.825;1.674;1.522;1.37;1.218;1.066;0.915;0.871;0.828;0.784;0.741;0.697;0.654;0.611;0.567;0.524;0.48;0.437;0.393;0.35;0.306;0.263;0.22;0.176;0.133;0.089;0.046
22;0;0.061;0.122;0.183;0.245;0.306;0.367;1.301;2.236;1.93;1.624;2.952;4.28;5.405;6.529;7.134;7.739;7.742;7.746;7.749;7.752;7.492;7.232;6.972;6.712;6.451;6.191;5.931;5.671;5.41;5.15;4.89;4.63;4.37;4.109;3.849;3.589;3.329;3.069;2.808;2.548;2.389;2.23;2.071;1.912;1.753;1.594;1.435;1.276;1.117;0.958;0.913;0.867;0.822;0.776;0.731;0.685;0.64;0.594;0.549;0.503;0.458;0.412;0.367;0.321;0.275;0.23;0.184;0.139;0.093;0.048
23;0;0.064;0.128;0.192;0.256;0.32;0.384;1.36;2.337;2.018;1.698;3.086;4.475;5.651;6.826;7.458;8.091;8.094;8.098;8.101;8.105;7.833;7.561;7.289;7.017;6.745;6.473;6.2;5.928;5.656;5.384;5.112;4.84;4.568;4.296;4.024;3.752;3.48;3.208;2.936;2.664;2.498;2.332;2.165;1.999;1.833;1.667;1.5;1.334;1.168;1.002;0.954;0.907;0.859;0.811;0.764;0.716;0.669;0.621;0.574;0.526;0.478;0.431;0.383;0.336;0.288;0.24;0.193;0.145;0.098;0.05
24;0;0.067;0.133;0.2;0.267;0.334;0.4;1.42;2.439;2.105;1.772;3.221;4.669;5.896;7.123;7.783;8.442;8.446;8.45;8.453;8.457;8.173;7.889;7.606;7.322;7.038;6.754;6.47;6.186;5.902;5.618;5.335;5.051;4.767;4.483;4.199;3.915;3.631;3.348;3.064;2.78;2.606;2.433;2.259;2.086;1.913;1.739;1.566;1.392;1.219;1.045;0.996;0.946;0.896;0.847;0.797;0.747;0.698;0.648;0.598;0.549;0.499;0.45;0.4;0.35;0.301;0.251;0.201;0.152;0.102;0.052
25;0;0.069;0.139;0.208;0.278;0.347;0.417;1.479;2.54;2.193;1.846;3.355;4.864;6.142;7.42;8.107;8.794;8.798;8.802;8.806;8.81;8.514;8.218;7.922;7.627;7.331;7.035;6.74;6.444;6.148;5.853;5.557;5.261;4.965;4.67;4.374;4.078;3.783;3.487;3.191;2.896;2.715;2.534;2.354;2.173;1.992;1.812;1.631;1.45;1.27;1.089;1.037;0.986;0.934;0.882;0.83;0.779;0.727;0.675;0.623;0.572;0.52;0.468;0.417;0.365;0.313;0.261;0.21;0.158;0.106;0.054
26;0;0.072;0.145;0.217;0.289;0.361;0.434;1.538;2.642;2.281;1.919;3.489;5.059;6.388;7.717;8.431;9.146;9.15;9.154;9.158;9.162;8.854;8.547;8.239;7.932;7.624;7.317;7.009;6.702;6.394;6.087;5.779;5.472;5.164;4.857;4.549;4.242;3.934;3.626;3.319;3.011;2.824;2.636;2.448;2.26;2.072;1.884;1.696;1.508;1.32;1.133;1.079;1.025;0.971;0.917;0.864;0.81;0.756;0.702;0.648;0.595;0.541;0.487;0.433;0.379;0.326;0.272;0.218;0.164;0.11;0.057
27;0;0.075;0.15;0.225;0.3;0.375;0.45;1.597;2.744;2.368;1.993;3.623;5.253;6.633;8.013;8.756;9.498;9.502;9.506;9.51;9.514;9.195;8.876;8.556;8.237;7.918;7.598;7.279;6.959;6.64;6.321;6.001;5.682;5.363;5.043;4.724;4.405;4.085;3.766;3.447;3.127;2.932;2.737;2.542;2.347;2.152;1.957;1.761;1.566;1.371;1.176;1.12;1.064;1.008;0.953;0.897;0.841;0.785;0.729;0.673;0.617;0.562;0.506;0.45;0.394;0.338;0.282;0.226;0.17;0.115;0.059
28;0;0.078;0.156;0.233;0.311;0.389;0.467;1.656;2.845;2.456;2.067;3.757;5.448;6.879;8.31;9.08;9.849;9.854;9.858;9.862;9.867;9.536;9.204;8.873;8.542;8.211;7.88;7.548;7.217;6.886;6.555;6.224;5.893;5.561;5.23;4.899;4.568;4.237;3.905;3.574;3.243;3.041;2.838;2.636;2.434;2.231;2.029;1.827;1.624;1.422;1.22;1.162;1.104;1.046;0.988;0.93;0.872;0.814;0.756;0.698;0.64;0.582;0.524;0.466;0.409;0.351;0.293;0.235;0.177;0.119;0.061
29;0;0.081;0.161;0.242;0.322;0.403;0.484;1.715;2.947;2.544;2.141;3.892;5.642;7.125;8.607;9.404;10.201;10.206;10.21;10.215;10.219;9.876;9.533;9.19;8.847;8.504;8.161;7.818;7.475;7.132;6.789;6.446;6.103;5.76;5.417;5.074;4.731;4.388;4.045;3.702;3.359;3.149;2.94;2.73;2.521;2.311;2.101;1.892;1.682;1.473;1.263;1.203;1.143;1.083;1.023;0.963;0.903;0.843;0.783;0.723;0.663;0.603;0.543;0.483;0.423;0.363;0.303;0.243;0.183;0.123;0.063
30;0;0.083;0.167;0.25;0.334;0.417;0.5;1.774;3.049;2.632;2.215;4.026;5.837;7.37;8.904;9.728;10.553;10.558;10.562;10.567;10.571;10.217;9.862;9.507;9.152;8.797;8.442;8.088;7.733;7.378;7.023;6.668;6.313;5.959;5.604;5.249;4.894;4.539;4.184;3.83;3.475;3.258;3.041;2.824;2.608;2.391;2.174;1.957;1.74;1.524;1.307;1.245;1.183;1.121;1.058;0.996;0.934;0.872;0.81;0.748;0.686;0.624;0.562;0.5;0.438;0.376;0.314;0.252;0.189;0.127;0.065
31;0;0.086;0.172;0.258;0.345;0.431;0.517;1.834;3.15;2.719;2.289;4.16;6.031;7.616;9.201;10.053;10.905;10.909;10.914;10.919;10.924;10.557;10.191;9.824;9.457;9.091;8.724;8.357;7.991;7.624;7.257;6.891;6.524;6.157;5.791;5.424;5.057;4.691;4.324;3.957;3.591;3.367;3.142;2.918;2.694;2.47;2.246;2.022;1.798;1.574;1.35;1.286;1.222;1.158;1.094;1.03;0.965;0.901;0.837;0.773;0.709;0.645;0.581;0.516;0.452;0.388;0.324;0.26;0.196;0.132;0.067
32;0;0.089;0.178;0.267;0.356;0.445;0.534;1.893;3.252;2.807;2.362;4.294;6.226;7.862;9.497;10.377;11.256;11.261;11.266;11.271;11.276;10.898;10.519;10.141;9.762;9.384;9.005;8.627;8.248;7.87;7.491;7.113;6.734;6.356;5.977;5.599;5.22;4.842;4.463;4.085;3.706;3.475;3.244;3.013;2.781;2.55;2.319;2.088;1.856;1.625;1.394;1.328;1.261;1.195;1.129;1.063;0.997;0.93;0.864;0.798;0.732;0.666;0.599;0.533;0.467;0.401;0.334;0.268;0.202;0.136;0.07
33;0;0.092;0.183;0.275;0.367;0.459;0.55;1.952;3.353;2.895;2.436;4.428;6.42;8.107;9.794;10.701;11.608;11.613;11.618;11.624;11.629;11.238;10.848;10.458;10.067;9.677;9.287;8.896;8.506;8.116;7.725;7.335;6.945;6.554;6.164;5.774;5.383;4.993;4.603;4.212;3.822;3.584;3.345;3.107;2.868;2.63;2.391;2.153;1.914;1.676;1.437;1.369;1.301;1.233;1.164;1.096;1.028;0.959;0.891;0.823;0.755;0.686;0.618;0.55;0.482;0.413;0.345;0.277;0.208;0.14;0.072
34;0;0.094;0.189;0.284;0.378;0.473;0.567;2.011;3.455;2.983;2.51;4.563;6.615;8.353;10.091;11.026;11.96;11.965;11.971;11.976;11.981;11.579;11.177;10.775;10.372;9.97;9.568;9.166;8.764;8.362;7.96;7.557;7.155;6.753;6.351;5.949;5.547;5.144;4.742;4.34;3.938;3.692;3.447;3.201;2.955;2.71;2.464;2.218;1.972;1.727;1.481;1.411;1.34;1.27;1.2;1.129;1.059;0.989;0.918;0.848;0.778;0.707;0.637;0.566;0.496;0.426;0.355;0.285;0.215;0.144;0.074
35;0;0.233;0.466;0.699;0.931;1.164;1.397;2.946;4.494;4.714;4.935;6.867;8.799;9.828;10.857;11.66;12.464;12.74;13.015;13.291;13.566;13.252;12.937;12.623;12.308;11.994;11.679;11.365;11.05;10.736;10.422;10.107;9.793;9.478;9.164;8.849;8.535;8.22;7.906;7.591;7.277;6.989;6.702;6.414;6.126;5.839;5.551;5.263;4.975;4.688;4.4;4.191;3.981;3.772;3.562;3.353;3.143;2.934;2.724;2.515;2.305;2.096;1.886;1.677;1.467;1.258;1.048;0.839;0.629;0.42;0.21
36;0;0.324;0.648;0.972;1.295;1.619;1.943;3.617;5.292;5.786;6.279;7.755;9.23;10.123;11.015;11.818;12.621;13.018;13.414;13.811;14.207;13.949;13.69;13.432;13.174;12.916;12.657;12.399;12.141;11.882;11.624;11.366;11.107;10.849;10.591;10.333;10.074;9.816;9.558;9.299;9.041;8.733;8.426;8.118;7.81;7.503;7.195;6.887;6.579;6.272;5.964;5.703;5.442;5.181;4.92;4.659;4.398;4.137;3.876;3.615;3.355;3.094;2.833;2.572;2.311;2.05;1.789;1.528;1.267;1.006;0.745
37;0;0.413;0.826;1.239;1.652;2.065;2.479;4.079;5.681;6.206;6.731;8.054;9.377;10.246;11.115;11.944;12.774;13.216;13.658;14.101;14.543;14.298;14.053;13.807;13.562;13.317;13.072;12.827;12.582;12.336;12.091;11.846;11.601;11.356;11.111;10.865;10.62;10.375;10.13;9.885;9.64;9.315;8.991;8.666;8.342;8.017;7.693;7.368;7.044;6.719;6.395;6.118;5.842;5.565;5.289;5.012;4.736;4.46;4.183;3.907;3.63;3.354;3.077;2.801;2.525;2.248;1.972;1.695;1.419;1.142;0.866
38;0;0.502;1.005;1.507;2.009;2.512;3.014;4.542;6.069;6.626;7.182;8.353;9.524;10.369;11.214;12.07;12.926;13.414;13.903;14.391;14.879;14.647;14.415;14.183;13.951;13.719;13.487;13.255;13.023;12.791;12.558;12.326;12.094;11.862;11.63;11.398;11.166;10.934;10.702;10.47;10.238;9.897;9.555;9.214;8.873;8.532;8.19;7.849;7.508;7.166;6.825;6.533;6.241;5.949;5.657;5.366;5.074;4.782;4.49;4.198;3.906;3.614;3.322;3.03;2.738;2.447;2.155;1.863;1.571;1.279;0.987
39;0;0.564;1.127;1.691;2.254;2.818;3.381;4.808;6.234;6.794;7.354;8.495;9.636;10.493;11.351;12.212;13.073;13.559;14.044;14.53;15.015;14.794;14.572;14.351;14.129;13.908;13.686;13.464;13.243;13.021;12.8;12.578;12.357;12.135;11.914;11.692;11.471;11.249;11.027;10.806;10.584;10.249;9.914;9.578;9.243;8.908;8.572;8.237;7.902;7.566;7.231;6.922;6.613;6.304;5.995;5.686;5.377;5.068;4.759;4.45;4.141;3.831;3.522;3.213;2.904;2.595;2.286;1.977;1.668;1.359;1.05
40;0;0.625;1.25;1.874;2.499;3.124;3.749;5.073;6.398;6.962;7.525;8.637;9.748;10.618;11.487;12.354;13.22;13.703;14.186;14.669;15.152;14.941;14.73;14.519;14.307;14.096;13.885;13.674;13.463;13.252;13.041;12.83;12.619;12.408;12.197;11.986;11.775;11.564;11.353;11.142;10.931;10.601;10.272;9.943;9.613;9.284;8.954;8.625;8.296;7.966;7.637;7.311;6.985;6.658;6.332;6.006;5.68;5.354;5.027;4.701;4.375;4.049;3.723;3.396;3.07;2.744;2.418;2.092;1.765;1.439;1.113
41;0;0.686;1.372;2.058;2.744;3.43;4.116;5.339;6.563;7.13;7.697;8.779;9.86;10.742;11.624;12.496;13.367;13.847;14.328;14.808;15.288;15.087;14.887;14.686;14.486;14.285;14.085;13.884;13.684;13.483;13.282;13.082;12.881;12.681;12.48;12.28;12.079;11.879;11.678;11.478;11.277;10.954;10.63;10.307;9.983;9.66;9.337;9.013;8.69;8.366;8.043;7.7;7.356;7.013;6.67;6.326;5.983;5.64;5.296;4.953;4.61;4.266;3.923;3.579;3.236;2.893;2.549;2.206;1.863;1.519;1.176
42;0;0.711;1.422;2.132;2.843;3.554;4.265;5.454;6.643;7.24;7.837;8.891;9.944;10.838;11.733;12.619;13.505;13.997;14.489;14.981;15.474;15.271;15.068;14.865;14.662;14.459;14.256;14.053;13.85;13.647;13.444;13.242;13.039;12.836;12.633;12.43;12.227;12.024;11.821;11.618;11.415;11.095;10.775;10.455;10.135;9.815;9.495;9.175;8.855;8.535;8.215;7.864;7.513;7.162;6.811;6.46;6.109;5.758;5.408;5.057;4.706;4.355;4.004;3.653;3.302;2.951;2.601;2.25;1.899;1.548;1.197
43;0;0.736;1.471;2.207;2.942;3.678;4.414;5.569;6.724;7.351;7.977;9.003;10.028;10.935;11.841;12.742;13.643;14.147;14.651;15.155;15.659;15.454;15.248;15.043;14.838;14.633;14.427;14.222;14.017;13.812;13.606;13.401;13.196;12.991;12.785;12.58;12.375;12.169;11.964;11.759;11.554;11.237;10.92;10.603;10.287;9.97;9.653;9.336;9.02;8.703;8.386;8.028;7.669;7.311;6.952;6.594;6.236;5.877;5.519;5.16;4.802;4.444;4.085;3.727;3.368;3.01;2.652;2.293;1.935;1.576;1.218
44;0;0.76;1.521;2.281;3.042;3.802;4.563;5.684;6.805;7.461;8.117;9.115;10.112;11.031;11.95;12.866;13.782;14.297;14.813;15.329;15.845;15.637;15.429;15.222;15.014;14.806;14.599;14.391;14.184;13.976;13.768;13.561;13.353;13.145;12.938;12.73;12.522;12.315;12.107;11.9;11.692;11.379;11.065;10.752;10.438;10.125;9.811;9.498;9.184;8.871;8.558;8.192;7.826;7.46;7.094;6.728;6.362;5.996;5.63;5.264;4.898;4.532;4.166;3.8;3.435;3.069;2.703;2.337;1.971;1.605;1.239
45;0;0.785;1.57;2.356;3.141;3.926;4.711;5.798;6.885;7.571;8.257;9.227;10.196;11.127;12.058;12.989;13.92;14.447;14.975;15.502;16.03;15.82;15.61;15.4;15.19;14.98;14.77;14.56;14.35;14.14;13.93;13.72;13.51;13.3;13.09;12.88;12.67;12.46;12.25;12.04;11.83;11.52;11.21;10.9;10.59;10.28;9.97;9.659;9.349;9.039;8.729;8.356;7.982;7.609;7.235;6.862;6.488;6.115;5.741;5.368;4.994;4.621;4.248;3.874;3.501;3.127;2.754;2.38;2.007;1.633;1.26
46;0;0.81;1.62;2.43;3.24;4.05;4.86;5.913;6.966;7.681;8.397;9.339;10.28;11.223;12.167;13.112;14.058;14.597;15.137;15.676;16.215;16.003;15.791;15.578;15.366;15.154;14.941;14.729;14.517;14.304;14.092;13.88;13.667;13.455;13.243;13.03;12.818;12.606;12.393;12.181;11.969;11.662;11.355;11.048;10.741;10.435;10.128;9.821;9.514;9.207;8.901;8.52;8.139;7.758;7.377;6.996;6.615;6.234;5.853;5.472;5.091;4.71;4.329;3.948;3.567;3.186;2.805;2.424;2.043;1.662;1.281
47;0;0.835;1.67;2.505;3.339;4.174;5.009;6.028;7.046;7.792;8.537;9.451;10.364;11.32;12.275;13.236;14.196;14.747;15.299;15.85;16.401;16.186;15.972;15.757;15.542;15.328;15.113;14.898;14.683;14.469;14.254;14.039;13.825;13.61;13.395;13.18;12.966;12.751;12.536;12.322;12.107;11.804;11.5;11.196;10.893;10.59;10.286;9.982;9.679;9.375;9.072;8.683;8.295;7.906;7.518;7.129;6.741;6.353;5.964;5.576;5.187;4.798;4.41;4.021;3.633;3.245;2.856;2.468;2.079;1.691;1.302
