TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
10;0;0.078;0.155;0.232;0.31;0.453;0.597;0.755;0.913;1.06;1.207;1.315;1.423;1.535;1.647;1.75;1.853;1.962;2.07;2.085;2.1;2.097;2.093;2.112;2.13;2.148;2.167;2.167;2.167;2.132;2.097;2.091;2.085;2.079;2.073;2.067;2.061;2.055;2.049;2.043;2.037;2.03;2.023;2.017;2.01;2.003;1.997;1.99;1.983;1.977;1.97;1.953;1.935;1.918;1.9;1.883;1.865;1.848;1.83;1.813;1.795;1.778;1.76;1.743;1.725;1.708;1.69;1.673;1.655;1.638;1.62
11;0;0.085;0.17;0.256;0.341;0.499;0.656;0.831;1.005;1.166;1.327;1.447;1.566;1.689;1.811;1.925;2.039;2.158;2.277;2.294;2.31;2.306;2.303;2.323;2.343;2.363;2.383;2.383;2.383;2.345;2.306;2.3;2.293;2.287;2.28;2.273;2.267;2.26;2.254;2.247;2.24;2.233;2.226;2.218;2.211;2.204;2.196;2.189;2.182;2.174;2.167;2.148;2.129;2.109;2.09;2.071;2.052;2.032;2.013;1.994;1.975;1.955;1.936;1.917;1.898;1.878;1.859;1.84;1.821;1.801;1.782
12;0;0.093;0.186;0.279;0.372;0.544;0.716;0.906;1.096;1.272;1.448;1.578;1.708;1.842;1.976;2.1;2.224;2.354;2.484;2.502;2.52;2.516;2.512;2.534;2.556;2.578;2.6;2.6;2.6;2.558;2.516;2.509;2.502;2.494;2.487;2.48;2.473;2.466;2.458;2.451;2.444;2.436;2.428;2.42;2.412;2.404;2.396;2.388;2.38;2.372;2.364;2.343;2.322;2.301;2.28;2.259;2.238;2.217;2.196;2.175;2.154;2.133;2.112;2.091;2.07;2.049;2.028;2.007;1.986;1.965;1.944
13;0;0.101;0.202;0.302;0.403;0.589;0.776;0.982;1.187;1.378;1.569;1.71;1.85;1.995;2.141;2.275;2.409;2.55;2.691;2.711;2.73;2.726;2.721;2.745;2.769;2.793;2.817;2.817;2.817;2.771;2.726;2.718;2.71;2.702;2.694;2.687;2.679;2.671;2.663;2.655;2.648;2.639;2.63;2.622;2.613;2.604;2.596;2.587;2.578;2.57;2.561;2.538;2.516;2.493;2.47;2.447;2.424;2.402;2.379;2.356;2.334;2.311;2.288;2.265;2.243;2.22;2.197;2.174;2.152;2.129;2.106
14;0;0.109;0.217;0.326;0.434;0.635;0.835;1.057;1.279;1.484;1.689;1.841;1.993;2.149;2.305;2.45;2.595;2.746;2.898;2.919;2.94;2.935;2.931;2.956;2.982;3.008;3.033;3.033;3.033;2.984;2.935;2.927;2.919;2.91;2.902;2.893;2.885;2.877;2.868;2.86;2.851;2.842;2.833;2.823;2.814;2.805;2.795;2.786;2.777;2.767;2.758;2.734;2.709;2.685;2.66;2.636;2.611;2.587;2.562;2.538;2.513;2.489;2.464;2.44;2.415;2.391;2.366;2.342;2.317;2.293;2.268
15;0;0.116;0.233;0.349;0.465;0.68;0.895;1.133;1.37;1.59;1.81;1.973;2.135;2.303;2.47;2.625;2.78;2.943;3.105;3.128;3.15;3.145;3.14;3.168;3.195;3.223;3.25;3.25;3.25;3.198;3.145;3.136;3.127;3.118;3.109;3.1;3.091;3.082;3.073;3.064;3.055;3.045;3.035;3.025;3.015;3.005;2.995;2.985;2.975;2.965;2.955;2.929;2.903;2.876;2.85;2.824;2.798;2.771;2.745;2.719;2.693;2.666;2.64;2.614;2.588;2.561;2.535;2.509;2.483;2.456;2.43
16;0;0.124;0.248;0.372;0.496;0.725;0.955;1.208;1.461;1.696;1.931;2.104;2.277;2.456;2.635;2.8;2.965;3.139;3.312;3.336;3.36;3.355;3.349;3.379;3.408;3.437;3.467;3.467;3.467;3.411;3.355;3.345;3.335;3.326;3.316;3.307;3.297;3.287;3.278;3.268;3.259;3.248;3.237;3.227;3.216;3.205;3.195;3.184;3.173;3.163;3.152;3.124;3.096;3.068;3.04;3.012;2.984;2.956;2.928;2.9;2.872;2.844;2.816;2.788;2.76;2.732;2.704;2.676;2.648;2.62;2.592
17;0;0.132;0.264;0.395;0.527;0.771;1.014;1.284;1.553;1.802;2.051;2.236;2.42;2.609;2.799;2.975;3.151;3.335;3.519;3.544;3.57;3.564;3.559;3.59;3.621;3.652;3.683;3.683;3.683;3.624;3.564;3.554;3.544;3.534;3.524;3.513;3.503;3.493;3.483;3.473;3.462;3.451;3.44;3.428;3.417;3.406;3.394;3.383;3.372;3.36;3.349;3.319;3.29;3.26;3.23;3.2;3.171;3.141;3.111;3.081;3.052;3.022;2.992;2.962;2.933;2.903;2.873;2.843;2.814;2.784;2.754
18;0;0.14;0.279;0.419;0.558;0.816;1.074;1.359;1.644;1.908;2.172;2.367;2.562;2.763;2.964;3.15;3.336;3.531;3.726;3.753;3.78;3.774;3.768;3.801;3.834;3.867;3.9;3.9;3.9;3.837;3.774;3.763;3.752;3.742;3.731;3.72;3.709;3.698;3.688;3.677;3.666;3.654;3.642;3.63;3.618;3.606;3.594;3.582;3.57;3.558;3.546;3.514;3.483;3.451;3.42;3.389;3.357;3.326;3.294;3.263;3.231;3.199;3.168;3.137;3.105;3.073;3.042;3.01;2.979;2.948;2.916
19;0;0.147;0.295;0.442;0.589;0.861;1.134;1.435;1.735;2.014;2.293;2.499;2.704;2.917;3.129;3.325;3.521;3.727;3.933;3.962;3.99;3.984;3.977;4.012;4.047;4.082;4.117;4.117;4.117;4.05;3.984;3.972;3.961;3.949;3.938;3.927;3.915;3.904;3.892;3.881;3.87;3.857;3.844;3.832;3.819;3.806;3.794;3.781;3.768;3.756;3.743;3.71;3.677;3.643;3.61;3.577;3.544;3.51;3.477;3.444;3.411;3.377;3.344;3.311;3.278;3.244;3.211;3.178;3.145;3.111;3.078
20;0;0.155;0.31;0.465;0.62;0.907;1.193;1.51;1.827;2.12;2.413;2.63;2.847;3.07;3.293;3.5;3.707;3.923;4.14;4.17;4.2;4.193;4.187;4.223;4.26;4.297;4.333;4.333;4.333;4.263;4.193;4.181;4.169;4.157;4.145;4.133;4.121;4.109;4.097;4.085;4.073;4.06;4.047;4.033;4.02;4.007;3.993;3.98;3.967;3.953;3.94;3.905;3.87;3.835;3.8;3.765;3.73;3.695;3.66;3.625;3.59;3.555;3.52;3.485;3.45;3.415;3.38;3.345;3.31;3.275;3.24
21;0;0.163;0.326;0.488;0.651;0.952;1.253;1.586;1.918;2.226;2.534;2.762;2.989;3.223;3.458;3.675;3.892;4.119;4.347;4.378;4.41;4.403;4.396;4.435;4.473;4.512;4.55;4.55;4.55;4.477;4.403;4.39;4.378;4.365;4.353;4.34;4.327;4.315;4.302;4.29;4.277;4.263;4.249;4.235;4.221;4.207;4.193;4.179;4.165;4.151;4.137;4.1;4.063;4.027;3.99;3.953;3.916;3.88;3.843;3.806;3.77;3.733;3.696;3.659;3.622;3.586;3.549;3.512;3.476;3.439;3.402
22;0;0.17;0.341;0.511;0.682;0.997;1.313;1.661;2.009;2.332;2.655;2.893;3.131;3.377;3.623;3.85;4.077;4.316;4.554;4.587;4.62;4.613;4.605;4.646;4.686;4.726;4.767;4.767;4.767;4.69;4.613;4.599;4.586;4.573;4.56;4.547;4.533;4.52;4.507;4.494;4.481;4.466;4.451;4.437;4.422;4.407;4.393;4.378;4.363;4.349;4.334;4.296;4.257;4.219;4.18;4.142;4.103;4.065;4.026;3.988;3.949;3.911;3.872;3.834;3.795;3.757;3.718;3.68;3.641;3.603;3.564
23;0;0.178;0.357;0.535;0.713;1.043;1.372;1.737;2.101;2.438;2.775;3.025;3.274;3.531;3.787;4.025;4.263;4.512;4.761;4.796;4.83;4.822;4.815;4.857;4.899;4.941;4.983;4.983;4.983;4.903;4.822;4.809;4.795;4.781;4.767;4.753;4.74;4.726;4.712;4.698;4.684;4.669;4.654;4.638;4.623;4.608;4.592;4.577;4.562;4.546;4.531;4.491;4.451;4.41;4.37;4.33;4.29;4.249;4.209;4.169;4.129;4.088;4.048;4.008;3.968;3.927;3.887;3.847;3.807;3.766;3.726
24;0;0.186;0.372;0.558;0.744;1.088;1.432;1.812;2.192;2.544;2.896;3.156;3.416;3.684;3.952;4.2;4.448;4.708;4.968;5.004;5.04;5.032;5.024;5.068;5.112;5.156;5.2;5.2;5.2;5.116;5.032;5.018;5.003;4.989;4.974;4.96;4.946;4.931;4.917;4.902;4.888;4.872;4.856;4.84;4.824;4.808;4.792;4.776;4.76;4.744;4.728;4.686;4.644;4.602;4.56;4.518;4.476;4.434;4.392;4.35;4.308;4.266;4.224;4.182;4.14;4.098;4.056;4.014;3.972;3.93;3.888
25;0;0.194;0.388;0.581;0.775;1.133;1.492;1.888;2.283;2.65;3.017;3.288;3.558;3.838;4.117;4.375;4.633;4.904;5.175;5.213;5.25;5.242;5.233;5.279;5.325;5.371;5.417;5.417;5.417;5.329;5.242;5.227;5.212;5.197;5.182;5.167;5.152;5.137;5.122;5.107;5.092;5.075;5.058;5.042;5.025;5.008;4.992;4.975;4.958;4.942;4.925;4.881;4.838;4.794;4.75;4.706;4.663;4.619;4.575;4.531;4.488;4.444;4.4;4.356;4.313;4.269;4.225;4.181;4.138;4.094;4.05
26;0;0.202;0.403;0.605;0.806;1.179;1.551;1.963;2.375;2.756;3.137;3.419;3.701;3.991;4.281;4.55;4.819;5.1;5.382;5.421;5.46;5.451;5.443;5.49;5.538;5.586;5.633;5.633;5.633;5.542;5.451;5.436;5.42;5.405;5.389;5.373;5.358;5.342;5.327;5.311;5.295;5.278;5.261;5.243;5.226;5.209;5.191;5.174;5.157;5.139;5.122;5.077;5.031;4.986;4.94;4.895;4.849;4.804;4.758;4.713;4.667;4.622;4.576;4.531;4.485;4.44;4.394;4.349;4.303;4.258;4.212
27;0;0.209;0.419;0.628;0.837;1.224;1.611;2.039;2.466;2.862;3.258;3.55;3.843;4.145;4.446;4.725;5.004;5.297;5.589;5.63;5.67;5.661;5.652;5.701;5.751;5.801;5.85;5.85;5.85;5.756;5.661;5.645;5.629;5.612;5.596;5.58;5.564;5.548;5.531;5.515;5.499;5.481;5.463;5.445;5.427;5.409;5.391;5.373;5.355;5.337;5.319;5.272;5.225;5.177;5.13;5.083;5.036;4.988;4.941;4.894;4.847;4.799;4.752;4.705;4.658;4.61;4.563;4.516;4.469;4.421;4.374
28;0;0.217;0.434;0.651;0.868;1.269;1.671;2.114;2.557;2.968;3.379;3.682;3.985;4.298;4.611;4.9;5.189;5.493;5.796;5.838;5.88;5.871;5.861;5.913;5.964;6.015;6.067;6.067;6.067;5.969;5.871;5.854;5.837;5.82;5.803;5.787;5.77;5.753;5.736;5.719;5.703;5.684;5.665;5.647;5.628;5.609;5.591;5.572;5.553;5.535;5.516;5.467;5.418;5.369;5.32;5.271;5.222;5.173;5.124;5.075;5.026;4.977;4.928;4.879;4.83;4.781;4.732;4.683;4.634;4.585;4.536
29;0;0.225;0.45;0.674;0.899;1.315;1.73;2.19;2.649;3.074;3.499;3.814;4.128;4.452;4.775;5.075;5.375;5.689;6.003;6.047;6.09;6.08;6.071;6.124;6.177;6.23;6.283;6.283;6.283;6.182;6.08;6.063;6.046;6.028;6.011;5.993;5.976;5.959;5.941;5.924;5.906;5.887;5.868;5.848;5.829;5.81;5.79;5.771;5.752;5.732;5.713;5.662;5.612;5.561;5.51;5.459;5.409;5.358;5.307;5.256;5.206;5.155;5.104;5.053;5.003;4.952;4.901;4.85;4.8;4.749;4.698
30;0;0.233;0.465;0.698;0.93;1.36;1.79;2.265;2.74;3.18;3.62;3.945;4.27;4.605;4.94;5.25;5.56;5.885;6.21;6.255;6.3;6.29;6.28;6.335;6.39;6.445;6.5;6.5;6.5;6.395;6.29;6.272;6.254;6.236;6.218;6.2;6.182;6.164;6.146;6.128;6.11;6.09;6.07;6.05;6.03;6.01;5.99;5.97;5.95;5.93;5.91;5.858;5.805;5.753;5.7;5.648;5.595;5.543;5.49;5.438;5.385;5.333;5.28;5.228;5.175;5.123;5.07;5.018;4.965;4.913;4.86
31;0;0.242;0.483;0.725;0.967;1.41;1.853;2.333;2.813;3.248;3.683;4.012;4.34;4.68;5.02;5.335;5.65;5.978;6.307;6.37;6.433;6.427;6.42;6.473;6.527;6.582;6.637;6.638;6.64;6.542;6.443;6.428;6.412;6.396;6.381;6.365;6.349;6.334;6.318;6.302;6.287;6.265;6.243;6.222;6.2;6.178;6.157;6.135;6.113;6.092;6.07;6.016;5.962;5.908;5.854;5.8;5.746;5.692;5.638;5.584;5.53;5.476;5.422;5.368;5.314;5.26;5.206;5.152;5.098;5.044;4.99
32;0;0.251;0.502;0.753;1.003;1.46;1.917;2.402;2.887;3.317;3.747;4.078;4.41;4.755;5.1;5.42;5.74;6.072;6.403;6.485;6.567;6.563;6.56;6.612;6.663;6.718;6.773;6.777;6.78;6.688;6.597;6.583;6.57;6.557;6.543;6.53;6.517;6.503;6.49;6.477;6.463;6.44;6.417;6.393;6.37;6.347;6.323;6.3;6.277;6.253;6.23;6.175;6.119;6.064;6.008;5.953;5.897;5.842;5.786;5.731;5.675;5.62;5.564;5.509;5.453;5.398;5.342;5.287;5.231;5.176;5.12
33;0;0.26;0.52;0.78;1.04;1.51;1.98;2.47;2.96;3.385;3.81;4.145;4.48;4.83;5.18;5.505;5.83;6.165;6.5;6.6;6.7;6.7;6.7;6.75;6.8;6.855;6.91;6.915;6.92;6.835;6.75;6.739;6.728;6.717;6.706;6.695;6.684;6.673;6.662;6.651;6.64;6.615;6.59;6.565;6.54;6.515;6.49;6.465;6.44;6.415;6.39;6.333;6.276;6.219;6.162;6.105;6.048;5.991;5.934;5.877;5.82;5.763;5.706;5.649;5.592;5.535;5.478;5.421;5.364;5.307;5.25
34;0;0.269;0.538;0.808;1.077;1.55;2.023;2.518;3.013;3.433;3.853;4.203;4.553;4.908;5.263;5.592;5.92;6.277;6.633;6.715;6.797;6.813;6.83;6.897;6.963;7.017;7.07;7.073;7.077;6.988;6.9;6.889;6.878;6.867;6.856;6.845;6.834;6.823;6.812;6.801;6.79;6.763;6.736;6.709;6.682;6.655;6.628;6.601;6.574;6.547;6.52;6.465;6.409;6.354;6.299;6.243;6.188;6.133;6.077;6.022;5.967;5.911;5.856;5.801;5.745;5.69;5.635;5.579;5.524;5.469;5.413
35;0;0.278;0.557;0.835;1.113;1.59;2.067;2.567;3.067;3.482;3.897;4.262;4.627;4.987;5.347;5.678;6.01;6.388;6.767;6.83;6.893;6.927;6.96;7.043;7.127;7.178;7.23;7.232;7.233;7.142;7.05;7.039;7.028;7.017;7.006;6.995;6.984;6.973;6.962;6.951;6.94;6.911;6.882;6.853;6.824;6.795;6.766;6.737;6.708;6.679;6.65;6.596;6.543;6.489;6.435;6.382;6.328;6.274;6.221;6.167;6.113;6.06;6.006;5.952;5.899;5.845;5.791;5.738;5.684;5.63;5.577
36;0;0.288;0.575;0.862;1.15;1.63;2.11;2.615;3.12;3.53;3.94;4.32;4.7;5.065;5.43;5.765;6.1;6.5;6.9;6.945;6.99;7.04;7.09;7.19;7.29;7.34;7.39;7.39;7.39;7.295;7.2;7.189;7.178;7.167;7.156;7.145;7.134;7.123;7.112;7.101;7.09;7.059;7.028;6.997;6.966;6.935;6.904;6.873;6.842;6.811;6.78;6.728;6.676;6.624;6.572;6.52;6.468;6.416;6.364;6.312;6.26;6.208;6.156;6.104;6.052;6;5.948;5.896;5.844;5.792;5.74
37;0;0.294;0.588;0.883;1.177;1.667;2.157;2.657;3.157;3.568;3.98;4.363;4.747;5.115;5.483;5.837;6.19;6.593;6.997;7.06;7.123;7.188;7.253;7.337;7.42;7.478;7.537;7.528;7.52;7.44;7.36;7.346;7.333;7.319;7.305;7.292;7.278;7.264;7.251;7.237;7.223;7.192;7.161;7.13;7.099;7.068;7.037;7.006;6.975;6.944;6.913;6.863;6.812;6.761;6.711;6.66;6.609;6.559;6.508;6.457;6.407;6.356;6.305;6.255;6.204;6.153;6.103;6.052;6.001;5.951;5.9
38;0;0.301;0.602;0.903;1.203;1.703;2.203;2.698;3.193;3.607;4.02;4.407;4.793;5.165;5.537;5.908;6.28;6.687;7.093;7.175;7.257;7.337;7.417;7.483;7.55;7.617;7.683;7.667;7.65;7.585;7.52;7.504;7.487;7.471;7.455;7.438;7.422;7.406;7.389;7.373;7.357;7.326;7.295;7.264;7.233;7.202;7.171;7.14;7.109;7.078;7.047;6.997;6.948;6.899;6.849;6.8;6.751;6.701;6.652;6.603;6.553;6.504;6.455;6.405;6.356;6.307;6.257;6.208;6.159;6.109;6.06
39;0;0.308;0.615;0.923;1.23;1.74;2.25;2.74;3.23;3.645;4.06;4.45;4.84;5.215;5.59;5.98;6.37;6.78;7.19;7.29;7.39;7.485;7.58;7.63;7.68;7.755;7.83;7.805;7.78;7.73;7.68;7.661;7.642;7.623;7.604;7.585;7.566;7.547;7.528;7.509;7.49;7.459;7.428;7.397;7.366;7.335;7.304;7.273;7.242;7.211;7.18;7.132;7.084;7.036;6.988;6.94;6.892;6.844;6.796;6.748;6.7;6.652;6.604;6.556;6.508;6.46;6.412;6.364;6.316;6.268;6.22
40;0;0.313;0.627;0.94;1.253;1.77;2.287;2.777;3.267;3.685;4.103;4.508;4.913;5.292;5.67;6.08;6.49;6.89;7.29;7.388;7.487;7.6;7.713;7.78;7.847;7.902;7.957;7.935;7.913;7.88;7.847;7.827;7.808;7.789;7.769;7.75;7.731;7.711;7.692;7.673;7.653;7.618;7.583;7.548;7.513;7.478;7.443;7.408;7.373;7.338;7.303;7.255;7.207;7.159;7.111;7.063;7.015;6.967;6.919;6.871;6.823;6.775;6.727;6.679;6.631;6.583;6.535;6.487;6.439;6.391;6.343
41;0;0.319;0.638;0.958;1.277;1.8;2.323;2.813;3.303;3.725;4.147;4.567;4.987;5.368;5.75;6.18;6.61;7;7.39;7.487;7.583;7.715;7.847;7.93;8.013;8.048;8.083;8.065;8.047;8.03;8.013;7.994;7.974;7.954;7.935;7.915;7.895;7.876;7.856;7.836;7.817;7.778;7.739;7.7;7.661;7.622;7.583;7.544;7.505;7.466;7.427;7.379;7.331;7.283;7.235;7.187;7.139;7.091;7.043;6.995;6.947;6.899;6.851;6.803;6.755;6.707;6.659;6.611;6.563;6.515;6.467
42;0;0.325;0.65;0.975;1.3;1.83;2.36;2.85;3.34;3.765;4.19;4.625;5.06;5.445;5.83;6.28;6.73;7.11;7.49;7.585;7.68;7.83;7.98;8.08;8.18;8.195;8.21;8.195;8.18;8.18;8.18;8.16;8.14;8.12;8.1;8.08;8.06;8.04;8.02;8;7.98;7.937;7.894;7.851;7.808;7.765;7.722;7.679;7.636;7.593;7.55;7.502;7.454;7.406;7.358;7.31;7.262;7.214;7.166;7.118;7.07;7.022;6.974;6.926;6.878;6.83;6.782;6.734;6.686;6.638;6.59
43;0;0.332;0.663;0.995;1.327;1.863;2.4;2.888;3.377;3.805;4.233;4.67;5.107;5.508;5.91;6.365;6.82;7.22;7.62;7.717;7.813;7.962;8.11;8.22;8.33;8.347;8.363;8.337;8.31;8.327;8.343;8.32;8.297;8.273;8.25;8.227;8.203;8.18;8.157;8.133;8.11;8.066;8.023;7.979;7.935;7.892;7.848;7.804;7.761;7.717;7.673;7.625;7.576;7.527;7.479;7.43;7.381;7.333;7.284;7.235;7.187;7.138;7.089;7.041;6.992;6.943;6.895;6.846;6.797;6.749;6.7
44;0;0.338;0.677;1.015;1.353;1.897;2.44;2.927;3.413;3.845;4.277;4.715;5.153;5.572;5.99;6.45;6.91;7.33;7.75;7.848;7.947;8.093;8.24;8.36;8.48;8.498;8.517;8.478;8.44;8.473;8.507;8.48;8.453;8.427;8.4;8.373;8.347;8.32;8.293;8.267;8.24;8.196;8.151;8.107;8.063;8.018;7.974;7.93;7.885;7.841;7.797;7.747;7.698;7.649;7.599;7.55;7.501;7.451;7.402;7.353;7.303;7.254;7.205;7.155;7.106;7.057;7.007;6.958;6.909;6.859;6.81
45;0;0.345;0.69;1.035;1.38;1.93;2.48;2.965;3.45;3.885;4.32;4.76;5.2;5.635;6.07;6.535;7;7.44;7.88;7.98;8.08;8.225;8.37;8.5;8.63;8.65;8.67;8.62;8.57;8.62;8.67;8.64;8.61;8.58;8.55;8.52;8.49;8.46;8.43;8.4;8.37;8.325;8.28;8.235;8.19;8.145;8.1;8.055;8.01;7.965;7.92;7.87;7.82;7.77;7.72;7.67;7.62;7.57;7.52;7.47;7.42;7.37;7.32;7.27;7.22;7.17;7.12;7.07;7.02;6.97;6.92
46;0;0.353;0.705;1.057;1.41;1.959;2.508;2.99;3.472;3.915;4.358;4.808;5.258;5.705;6.152;6.621;7.09;7.544;7.998;8.108;8.218;8.363;8.508;8.632;8.756;8.772;8.788;8.738;8.688;8.748;8.808;8.778;8.748;8.718;8.688;8.658;8.628;8.598;8.568;8.538;8.508;8.463;8.418;8.374;8.329;8.284;8.239;8.194;8.15;8.105;8.06;8.009;7.958;7.907;7.856;7.805;7.753;7.702;7.651;7.6;7.549;7.498;7.447;7.396;7.345;7.294;7.242;7.191;7.14;7.089;7.038
47;0;0.36;0.72;1.08;1.44;1.988;2.536;3.015;3.494;3.945;4.396;4.856;5.316;5.775;6.234;6.707;7.18;7.648;8.116;8.236;8.356;8.501;8.646;8.764;8.882;8.894;8.906;8.856;8.806;8.876;8.946;8.916;8.886;8.856;8.826;8.796;8.766;8.736;8.706;8.676;8.646;8.601;8.557;8.512;8.468;8.423;8.378;8.334;8.289;8.245;8.2;8.148;8.096;8.043;7.991;7.939;7.887;7.835;7.782;7.73;7.678;7.626;7.574;7.521;7.469;7.417;7.365;7.313;7.26;7.208;7.156
