TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
10;0;0.203;0.405;0.608;0.81;1.035;1.26;1.438;1.617;1.73;1.843;1.877;1.91;1.942;1.973;1.988;2.003;2.02;2.037;2.053;2.07;2.067;2.063;2.082;2.1;2.117;2.133;2.133;2.133;2.1;2.067;2.06;2.054;2.048;2.041;2.035;2.029;2.022;2.016;2.01;2.003;1.994;1.984;1.974;1.965;1.955;1.945;1.936;1.926;1.916;1.907;1.887;1.867;1.847;1.827;1.807;1.788;1.768;1.748;1.728;1.708;1.689;1.669;1.649;1.629;1.609;1.589;1.57;1.55;1.53;1.51
11;0;0.223;0.446;0.668;0.891;1.139;1.386;1.582;1.778;1.903;2.028;2.064;2.101;2.136;2.171;2.187;2.204;2.222;2.24;2.259;2.277;2.273;2.27;2.29;2.31;2.328;2.347;2.347;2.347;2.31;2.273;2.266;2.259;2.252;2.245;2.239;2.232;2.225;2.218;2.211;2.204;2.193;2.182;2.172;2.161;2.151;2.14;2.129;2.119;2.108;2.097;2.076;2.054;2.032;2.01;1.988;1.966;1.945;1.923;1.901;1.879;1.857;1.836;1.814;1.792;1.77;1.748;1.726;1.705;1.683;1.661
12;0;0.243;0.486;0.729;0.972;1.242;1.512;1.726;1.94;2.076;2.212;2.252;2.292;2.33;2.368;2.386;2.404;2.424;2.444;2.464;2.484;2.48;2.476;2.498;2.52;2.54;2.56;2.56;2.56;2.52;2.48;2.472;2.465;2.457;2.45;2.442;2.434;2.427;2.419;2.412;2.404;2.392;2.381;2.369;2.358;2.346;2.334;2.323;2.311;2.3;2.288;2.264;2.24;2.217;2.193;2.169;2.145;2.121;2.098;2.074;2.05;2.026;2.002;1.979;1.955;1.931;1.907;1.883;1.86;1.836;1.812
13;0;0.263;0.527;0.79;1.053;1.346;1.638;1.87;2.102;2.249;2.396;2.44;2.483;2.524;2.565;2.585;2.604;2.626;2.648;2.669;2.691;2.687;2.682;2.706;2.73;2.752;2.773;2.773;2.773;2.73;2.687;2.678;2.67;2.662;2.654;2.646;2.637;2.629;2.621;2.613;2.604;2.592;2.579;2.567;2.554;2.542;2.529;2.516;2.504;2.491;2.479;2.453;2.427;2.401;2.376;2.35;2.324;2.298;2.272;2.247;2.221;2.195;2.169;2.143;2.118;2.092;2.066;2.04;2.015;1.989;1.963
14;0;0.284;0.567;0.851;1.134;1.449;1.764;2.014;2.263;2.422;2.581;2.627;2.674;2.718;2.763;2.784;2.805;2.828;2.851;2.875;2.898;2.893;2.889;2.914;2.94;2.963;2.987;2.987;2.987;2.94;2.893;2.884;2.876;2.867;2.858;2.849;2.84;2.831;2.822;2.814;2.805;2.791;2.778;2.764;2.751;2.737;2.723;2.71;2.696;2.683;2.669;2.642;2.614;2.586;2.558;2.531;2.503;2.475;2.447;2.419;2.392;2.364;2.336;2.308;2.281;2.253;2.225;2.197;2.17;2.142;2.114
15;0;0.304;0.608;0.911;1.215;1.553;1.89;2.157;2.425;2.595;2.765;2.815;2.865;2.913;2.96;2.983;3.005;3.03;3.055;3.08;3.105;3.1;3.095;3.123;3.15;3.175;3.2;3.2;3.2;3.15;3.1;3.091;3.081;3.072;3.062;3.053;3.043;3.034;3.024;3.015;3.005;2.991;2.976;2.962;2.947;2.933;2.918;2.903;2.889;2.875;2.86;2.83;2.801;2.771;2.741;2.711;2.682;2.652;2.622;2.592;2.563;2.533;2.503;2.473;2.444;2.414;2.384;2.354;2.325;2.295;2.265
16;0;0.324;0.648;0.972;1.296;1.656;2.016;2.301;2.587;2.768;2.949;3.003;3.056;3.107;3.157;3.181;3.205;3.232;3.259;3.285;3.312;3.307;3.301;3.331;3.36;3.387;3.413;3.413;3.413;3.36;3.307;3.297;3.286;3.276;3.266;3.256;3.246;3.236;3.226;3.215;3.205;3.19;3.174;3.159;3.143;3.128;3.113;3.097;3.082;3.066;3.051;3.019;2.987;2.955;2.924;2.892;2.86;2.829;2.797;2.765;2.733;2.702;2.67;2.638;2.606;2.575;2.543;2.511;2.479;2.448;2.416
17;0;0.344;0.689;1.033;1.377;1.76;2.142;2.445;2.748;2.941;3.134;3.19;3.247;3.301;3.355;3.38;3.406;3.434;3.462;3.491;3.519;3.513;3.508;3.539;3.57;3.598;3.627;3.627;3.627;3.57;3.513;3.503;3.492;3.481;3.47;3.46;3.449;3.438;3.427;3.416;3.406;3.389;3.373;3.356;3.34;3.323;3.307;3.291;3.274;3.258;3.241;3.208;3.174;3.14;3.106;3.073;3.039;3.005;2.972;2.938;2.904;2.87;2.837;2.803;2.769;2.736;2.702;2.668;2.634;2.601;2.567
18;0;0.365;0.729;1.094;1.458;1.863;2.268;2.589;2.91;3.114;3.318;3.378;3.438;3.495;3.552;3.579;3.606;3.636;3.666;3.696;3.726;3.72;3.714;3.747;3.78;3.81;3.84;3.84;3.84;3.78;3.72;3.709;3.697;3.686;3.674;3.663;3.652;3.64;3.629;3.617;3.606;3.589;3.571;3.554;3.536;3.519;3.502;3.484;3.467;3.449;3.432;3.396;3.361;3.325;3.289;3.254;3.218;3.182;3.146;3.111;3.075;3.039;3.004;2.968;2.932;2.897;2.861;2.825;2.789;2.754;2.718
19;0;0.385;0.77;1.154;1.539;1.967;2.394;2.733;3.072;3.287;3.502;3.566;3.629;3.689;3.749;3.778;3.806;3.838;3.87;3.901;3.933;3.927;3.92;3.955;3.99;4.022;4.053;4.053;4.053;3.99;3.927;3.915;3.903;3.891;3.879;3.867;3.854;3.842;3.83;3.818;3.806;3.788;3.77;3.751;3.733;3.714;3.696;3.678;3.659;3.641;3.623;3.585;3.547;3.51;3.472;3.434;3.397;3.359;3.321;3.284;3.246;3.208;3.17;3.133;3.095;3.057;3.02;2.982;2.944;2.907;2.869
20;0;0.405;0.81;1.215;1.62;2.07;2.52;2.877;3.233;3.46;3.687;3.753;3.82;3.883;3.947;3.977;4.007;4.04;4.073;4.107;4.14;4.133;4.127;4.163;4.2;4.233;4.267;4.267;4.267;4.2;4.133;4.121;4.108;4.095;4.083;4.07;4.057;4.045;4.032;4.019;4.007;3.987;3.968;3.949;3.929;3.91;3.891;3.871;3.852;3.833;3.813;3.774;3.734;3.694;3.655;3.615;3.575;3.536;3.496;3.456;3.417;3.377;3.337;3.298;3.258;3.218;3.179;3.139;3.099;3.06;3.02
21;0;0.425;0.851;1.276;1.701;2.173;2.646;3.02;3.395;3.633;3.871;3.941;4.011;4.078;4.144;4.176;4.207;4.242;4.277;4.312;4.347;4.34;4.333;4.371;4.41;4.445;4.48;4.48;4.48;4.41;4.34;4.327;4.313;4.3;4.287;4.274;4.26;4.247;4.234;4.22;4.207;4.187;4.166;4.146;4.126;4.105;4.085;4.065;4.045;4.024;4.004;3.962;3.921;3.879;3.837;3.796;3.754;3.712;3.671;3.629;3.587;3.546;3.504;3.463;3.421;3.379;3.338;3.296;3.254;3.213;3.171
22;0;0.446;0.891;1.337;1.782;2.277;2.772;3.164;3.557;3.806;4.055;4.129;4.202;4.272;4.341;4.374;4.407;4.444;4.481;4.517;4.554;4.547;4.539;4.58;4.62;4.657;4.693;4.693;4.693;4.62;4.547;4.533;4.519;4.505;4.491;4.477;4.463;4.449;4.435;4.421;4.407;4.386;4.365;4.344;4.322;4.301;4.28;4.258;4.237;4.216;4.195;4.151;4.107;4.064;4.02;3.976;3.933;3.889;3.846;3.802;3.758;3.715;3.671;3.627;3.584;3.54;3.497;3.453;3.409;3.366;3.322
23;0;0.466;0.932;1.397;1.863;2.381;2.898;3.308;3.718;3.979;4.24;4.316;4.393;4.466;4.539;4.573;4.608;4.646;4.684;4.723;4.761;4.753;4.746;4.788;4.83;4.868;4.907;4.907;4.907;4.83;4.753;4.739;4.724;4.71;4.695;4.681;4.666;4.651;4.637;4.622;4.608;4.585;4.563;4.541;4.519;4.497;4.474;4.452;4.43;4.408;4.385;4.34;4.294;4.248;4.203;4.157;4.112;4.066;4.02;3.975;3.929;3.884;3.838;3.792;3.747;3.701;3.655;3.61;3.564;3.519;3.473
24;0;0.486;0.972;1.458;1.944;2.484;3.024;3.452;3.88;4.152;4.424;4.504;4.584;4.66;4.736;4.772;4.808;4.848;4.888;4.928;4.968;4.96;4.952;4.996;5.04;5.08;5.12;5.12;5.12;5.04;4.96;4.945;4.93;4.914;4.899;4.884;4.869;4.854;4.838;4.823;4.808;4.785;4.762;4.738;4.715;4.692;4.669;4.646;4.622;4.599;4.576;4.528;4.481;4.433;4.386;4.338;4.29;4.243;4.195;4.148;4.1;4.052;4.005;3.957;3.91;3.862;3.814;3.767;3.719;3.672;3.624
25;0;0.506;1.013;1.519;2.025;2.588;3.15;3.596;4.042;4.325;4.608;4.692;4.775;4.854;4.933;4.971;5.008;5.05;5.092;5.133;5.175;5.167;5.158;5.204;5.25;5.292;5.333;5.333;5.333;5.25;5.167;5.151;5.135;5.119;5.103;5.088;5.072;5.056;5.04;5.024;5.008;4.984;4.96;4.936;4.912;4.888;4.863;4.839;4.815;4.791;4.767;4.717;4.668;4.618;4.568;4.519;4.469;4.42;4.37;4.32;4.271;4.221;4.172;4.122;4.073;4.023;3.973;3.924;3.874;3.825;3.775
26;0;0.527;1.053;1.58;2.106;2.691;3.276;3.74;4.203;4.498;4.793;4.879;4.966;5.048;5.131;5.17;5.209;5.252;5.295;5.339;5.382;5.373;5.365;5.412;5.46;5.503;5.547;5.547;5.547;5.46;5.373;5.357;5.34;5.324;5.307;5.291;5.275;5.258;5.242;5.225;5.209;5.184;5.158;5.133;5.108;5.083;5.058;5.033;5.008;4.982;4.957;4.906;4.854;4.803;4.751;4.7;4.648;4.596;4.545;4.493;4.442;4.39;4.339;4.287;4.235;4.184;4.132;4.081;4.029;3.978;3.926
27;0;0.547;1.094;1.64;2.187;2.795;3.402;3.883;4.365;4.671;4.977;5.067;5.157;5.243;5.328;5.369;5.409;5.454;5.499;5.544;5.589;5.58;5.571;5.621;5.67;5.715;5.76;5.76;5.76;5.67;5.58;5.563;5.546;5.529;5.512;5.495;5.477;5.46;5.443;5.426;5.409;5.383;5.357;5.331;5.305;5.278;5.252;5.226;5.2;5.174;5.148;5.094;5.041;4.987;4.934;4.88;4.827;4.773;4.72;4.666;4.613;4.559;4.505;4.452;4.398;4.345;4.291;4.238;4.184;4.131;4.077
28;0;0.567;1.134;1.701;2.268;2.898;3.528;4.027;4.527;4.844;5.161;5.255;5.348;5.437;5.525;5.567;5.609;5.656;5.703;5.749;5.796;5.787;5.777;5.829;5.88;5.927;5.973;5.973;5.973;5.88;5.787;5.769;5.751;5.733;5.716;5.698;5.68;5.663;5.645;5.627;5.609;5.582;5.555;5.528;5.501;5.474;5.447;5.42;5.393;5.366;5.339;5.283;5.228;5.172;5.117;5.061;5.005;4.95;4.894;4.839;4.783;4.728;4.672;4.617;4.561;4.506;4.45;4.395;4.339;4.284;4.228
29;0;0.587;1.175;1.762;2.349;3.002;3.654;4.171;4.688;5.017;5.346;5.442;5.539;5.631;5.723;5.766;5.81;5.858;5.906;5.955;6.003;5.993;5.984;6.037;6.09;6.138;6.187;6.187;6.187;6.09;5.993;5.975;5.957;5.938;5.92;5.902;5.883;5.865;5.846;5.828;5.81;5.782;5.754;5.726;5.698;5.669;5.641;5.613;5.585;5.557;5.529;5.472;5.414;5.357;5.299;5.242;5.184;5.127;5.069;5.012;4.954;4.897;4.839;4.782;4.724;4.667;4.609;4.552;4.494;4.437;4.379
30;0;0.608;1.215;1.823;2.43;3.105;3.78;4.315;4.85;5.19;5.53;5.63;5.73;5.825;5.92;5.965;6.01;6.06;6.11;6.16;6.21;6.2;6.19;6.245;6.3;6.35;6.4;6.4;6.4;6.3;6.2;6.181;6.162;6.143;6.124;6.105;6.086;6.067;6.048;6.029;6.01;5.981;5.952;5.923;5.894;5.865;5.836;5.807;5.778;5.749;5.72;5.66;5.601;5.542;5.482;5.423;5.363;5.304;5.244;5.185;5.125;5.066;5.006;4.947;4.887;4.828;4.768;4.709;4.649;4.59;4.53
31;0;0.632;1.263;1.895;2.527;3.218;3.91;4.445;4.98;5.303;5.627;5.725;5.823;5.92;6.017;6.063;6.11;6.158;6.207;6.273;6.34;6.333;6.327;6.378;6.43;6.483;6.537;6.538;6.54;6.443;6.347;6.331;6.315;6.299;6.283;6.267;6.251;6.235;6.219;6.203;6.187;6.156;6.125;6.094;6.063;6.032;6.001;5.97;5.939;5.908;5.877;5.816;5.754;5.693;5.632;5.571;5.51;5.449;5.387;5.326;5.265;5.204;5.143;5.082;5.02;4.959;4.898;4.837;4.776;4.715;4.653
32;0;0.656;1.312;1.968;2.623;3.332;4.04;4.575;5.11;5.417;5.723;5.82;5.917;6.015;6.113;6.162;6.21;6.257;6.303;6.387;6.47;6.467;6.463;6.512;6.56;6.617;6.673;6.677;6.68;6.587;6.493;6.48;6.467;6.454;6.441;6.428;6.415;6.402;6.389;6.376;6.363;6.33;6.297;6.264;6.231;6.198;6.165;6.132;6.099;6.066;6.033;5.97;5.908;5.845;5.782;5.719;5.656;5.594;5.531;5.468;5.405;5.342;5.279;5.217;5.154;5.091;5.028;4.965;4.902;4.84;4.777
33;0;0.68;1.36;2.04;2.72;3.445;4.17;4.705;5.24;5.53;5.82;5.915;6.01;6.11;6.21;6.26;6.31;6.355;6.4;6.5;6.6;6.6;6.6;6.645;6.69;6.75;6.81;6.815;6.82;6.73;6.64;6.63;6.62;6.61;6.6;6.59;6.58;6.57;6.56;6.55;6.54;6.505;6.47;6.435;6.4;6.365;6.33;6.295;6.26;6.225;6.19;6.126;6.061;5.997;5.932;5.868;5.803;5.739;5.674;5.61;5.545;5.481;5.416;5.352;5.287;5.223;5.158;5.094;5.029;4.965;4.9
34;0;0.704;1.408;2.113;2.817;3.542;4.267;4.802;5.337;5.61;5.883;5.997;6.11;6.208;6.307;6.357;6.407;6.468;6.53;6.613;6.697;6.712;6.727;6.79;6.853;6.91;6.967;6.97;6.973;6.882;6.79;6.78;6.769;6.759;6.749;6.738;6.728;6.718;6.707;6.697;6.687;6.649;6.612;6.575;6.537;6.5;6.463;6.425;6.388;6.351;6.313;6.25;6.187;6.124;6.061;5.998;5.934;5.871;5.808;5.745;5.682;5.619;5.555;5.492;5.429;5.366;5.303;5.24;5.176;5.113;5.05
35;0;0.728;1.457;2.185;2.913;3.638;4.363;4.898;5.433;5.69;5.947;6.078;6.21;6.307;6.403;6.453;6.503;6.582;6.66;6.727;6.793;6.823;6.853;6.935;7.017;7.07;7.123;7.125;7.127;7.033;6.94;6.929;6.919;6.908;6.897;6.887;6.876;6.865;6.855;6.844;6.833;6.794;6.754;6.714;6.675;6.635;6.595;6.556;6.516;6.476;6.437;6.375;6.313;6.251;6.189;6.128;6.066;6.004;5.942;5.88;5.818;5.757;5.695;5.633;5.571;5.509;5.447;5.386;5.324;5.262;5.2
36;0;0.753;1.505;2.258;3.01;3.735;4.46;4.995;5.53;5.77;6.01;6.16;6.31;6.405;6.5;6.55;6.6;6.695;6.79;6.84;6.89;6.935;6.98;7.08;7.18;7.23;7.28;7.28;7.28;7.185;7.09;7.079;7.068;7.057;7.046;7.035;7.024;7.013;7.002;6.991;6.98;6.938;6.896;6.854;6.812;6.77;6.728;6.686;6.644;6.602;6.56;6.499;6.439;6.379;6.318;6.258;6.197;6.137;6.076;6.015;5.955;5.894;5.834;5.774;5.713;5.652;5.592;5.531;5.471;5.411;5.35
37;0;0.768;1.537;2.305;3.073;3.815;4.557;5.075;5.593;5.835;6.077;6.225;6.373;6.468;6.563;6.63;6.697;6.792;6.887;6.953;7.02;7.082;7.143;7.227;7.31;7.367;7.423;7.415;7.407;7.328;7.25;7.236;7.222;7.208;7.194;7.18;7.166;7.152;7.138;7.124;7.11;7.068;7.026;6.984;6.942;6.9;6.858;6.816;6.774;6.732;6.69;6.631;6.571;6.512;6.453;6.393;6.334;6.275;6.215;6.156;6.097;6.037;5.978;5.919;5.859;5.8;5.741;5.681;5.622;5.563;5.503
38;0;0.784;1.568;2.353;3.137;3.895;4.653;5.155;5.657;5.9;6.143;6.29;6.437;6.532;6.627;6.71;6.793;6.888;6.983;7.067;7.15;7.228;7.307;7.373;7.44;7.503;7.567;7.55;7.533;7.472;7.41;7.393;7.376;7.359;7.342;7.325;7.308;7.291;7.274;7.257;7.24;7.198;7.156;7.114;7.072;7.03;6.988;6.946;6.904;6.862;6.82;6.762;6.704;6.646;6.587;6.529;6.471;6.413;6.355;6.297;6.238;6.18;6.122;6.064;6.006;5.948;5.889;5.831;5.773;5.715;5.657
39;0;0.8;1.6;2.4;3.2;3.975;4.75;5.235;5.72;5.965;6.21;6.355;6.5;6.595;6.69;6.79;6.89;6.985;7.08;7.18;7.28;7.375;7.47;7.52;7.57;7.64;7.71;7.685;7.66;7.615;7.57;7.55;7.53;7.51;7.49;7.47;7.45;7.43;7.41;7.39;7.37;7.328;7.286;7.244;7.202;7.16;7.118;7.076;7.034;6.992;6.95;6.893;6.836;6.779;6.722;6.665;6.608;6.551;6.494;6.437;6.38;6.323;6.266;6.209;6.152;6.095;6.038;5.981;5.924;5.867;5.81
40;0;0.817;1.633;2.45;3.267;4.048;4.83;5.308;5.787;6.03;6.273;6.435;6.597;6.692;6.787;6.903;7.02;7.098;7.177;7.277;7.377;7.488;7.6;7.665;7.73;7.783;7.837;7.813;7.79;7.76;7.73;7.71;7.691;7.671;7.651;7.632;7.612;7.592;7.573;7.553;7.533;7.487;7.441;7.394;7.348;7.302;7.255;7.209;7.163;7.116;7.07;7.013;6.955;6.898;6.841;6.783;6.726;6.669;6.611;6.554;6.497;6.439;6.382;6.325;6.267;6.21;6.153;6.095;6.038;5.981;5.923
41;0;0.833;1.667;2.5;3.333;4.122;4.91;5.382;5.853;6.095;6.337;6.515;6.693;6.788;6.883;7.017;7.15;7.212;7.273;7.373;7.473;7.602;7.73;7.81;7.89;7.927;7.963;7.942;7.92;7.905;7.89;7.871;7.851;7.832;7.813;7.793;7.774;7.755;7.735;7.716;7.697;7.646;7.595;7.545;7.494;7.443;7.393;7.342;7.291;7.241;7.19;7.132;7.075;7.017;6.959;6.902;6.844;6.786;6.729;6.671;6.613;6.556;6.498;6.44;6.383;6.325;6.267;6.21;6.152;6.094;6.037
42;0;0.85;1.7;2.55;3.4;4.195;4.99;5.455;5.92;6.16;6.4;6.595;6.79;6.885;6.98;7.13;7.28;7.325;7.37;7.47;7.57;7.715;7.86;7.955;8.05;8.07;8.09;8.07;8.05;8.05;8.05;8.031;8.012;7.993;7.974;7.955;7.936;7.917;7.898;7.879;7.86;7.805;7.75;7.695;7.64;7.585;7.53;7.475;7.42;7.365;7.31;7.252;7.194;7.136;7.078;7.02;6.962;6.904;6.846;6.788;6.73;6.672;6.614;6.556;6.498;6.44;6.382;6.324;6.266;6.208;6.15
43;0;0.866;1.732;2.598;3.463;4.268;5.073;5.528;5.983;6.225;6.467;6.66;6.853;6.967;7.08;7.228;7.377;7.438;7.5;7.598;7.697;7.843;7.99;8.095;8.2;8.22;8.24;8.21;8.18;8.197;8.213;8.191;8.169;8.146;8.124;8.102;8.079;8.057;8.035;8.012;7.99;7.934;7.878;7.822;7.766;7.71;7.654;7.598;7.542;7.486;7.43;7.371;7.312;7.253;7.194;7.135;7.076;7.017;6.958;6.899;6.84;6.781;6.722;6.663;6.604;6.545;6.486;6.427;6.368;6.309;6.25
44;0;0.882;1.763;2.645;3.527;4.342;5.157;5.602;6.047;6.29;6.533;6.725;6.917;7.048;7.18;7.327;7.473;7.552;7.63;7.727;7.823;7.972;8.12;8.235;8.35;8.37;8.39;8.35;8.31;8.343;8.377;8.351;8.325;8.3;8.274;8.248;8.223;8.197;8.171;8.146;8.12;8.063;8.006;7.949;7.892;7.835;7.778;7.721;7.664;7.607;7.55;7.49;7.43;7.37;7.31;7.25;7.19;7.13;7.07;7.01;6.95;6.89;6.83;6.77;6.71;6.65;6.59;6.53;6.47;6.41;6.35
45;0;0.898;1.795;2.693;3.59;4.415;5.24;5.675;6.11;6.355;6.6;6.79;6.98;7.13;7.28;7.425;7.57;7.665;7.76;7.855;7.95;8.1;8.25;8.375;8.5;8.52;8.54;8.49;8.44;8.49;8.54;8.511;8.482;8.453;8.424;8.395;8.366;8.337;8.308;8.279;8.25;8.192;8.134;8.076;8.018;7.96;7.902;7.844;7.786;7.728;7.67;7.609;7.548;7.487;7.426;7.365;7.304;7.243;7.182;7.121;7.06;6.999;6.938;6.877;6.816;6.755;6.694;6.633;6.572;6.511;6.45
46;0;0.917;1.834;2.751;3.668;4.483;5.298;5.724;6.15;6.404;6.658;6.858;7.058;7.217;7.376;7.521;7.666;7.771;7.876;7.981;8.086;8.235;8.384;8.504;8.624;8.64;8.656;8.606;8.556;8.616;8.676;8.647;8.618;8.588;8.559;8.53;8.501;8.472;8.442;8.413;8.384;8.326;8.268;8.211;8.153;8.095;8.037;7.979;7.922;7.864;7.806;7.744;7.682;7.619;7.557;7.495;7.433;7.371;7.308;7.246;7.184;7.122;7.06;6.997;6.935;6.873;6.811;6.749;6.686;6.624;6.562
47;0;0.937;1.873;2.81;3.746;4.551;5.356;5.773;6.19;6.453;6.716;6.926;7.136;7.304;7.472;7.617;7.762;7.877;7.992;8.107;8.222;8.37;8.518;8.633;8.748;8.76;8.772;8.722;8.672;8.742;8.812;8.783;8.753;8.724;8.694;8.665;8.636;8.606;8.577;8.547;8.518;8.46;8.403;8.345;8.288;8.23;8.172;8.115;8.057;8;7.942;7.879;7.815;7.752;7.688;7.625;7.562;7.498;7.435;7.371;7.308;7.245;7.181;7.118;7.054;6.991;6.928;6.864;6.801;6.737;6.674
