TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
18;0;0.117;0.234;0.351;0.468;0.585;0.702;0.985;1.269;1.347;1.424;1.701;1.978;2.563;3.149;3.734;4.32;4.033;3.746;3.459;3.173;3.254;3.335;3.416;3.497;3.578;3.625;3.672;3.719;3.767;3.814;3.575;3.337;3.099;2.861;2.622;2.384;2.146;1.908;1.669;1.431;1.372;1.312;1.253;1.193;1.134;1.075;1.015;0.956;0.896;0.837;0.795;0.753;0.711;0.67;0.628;0.586;0.544;0.502;0.46;0.419;0.377;0.335;0.293;0.251;0.209;0.167;0.126;0.084;0.042;0
19;0;0.124;0.247;0.371;0.494;0.618;0.741;1.04;1.34;1.421;1.503;1.796;2.088;2.706;3.324;3.942;4.56;4.257;3.954;3.652;3.349;3.434;3.52;3.605;3.691;3.776;3.826;3.876;3.926;3.976;4.026;3.774;3.523;3.271;3.02;2.768;2.517;2.265;2.014;1.762;1.511;1.448;1.385;1.322;1.26;1.197;1.134;1.072;1.009;0.946;0.884;0.839;0.795;0.751;0.707;0.663;0.618;0.574;0.53;0.486;0.442;0.398;0.353;0.309;0.265;0.221;0.177;0.133;0.088;0.044;0
20;0;0.13;0.26;0.39;0.52;0.65;0.78;1.095;1.41;1.496;1.583;1.89;2.198;2.848;3.499;4.149;4.8;4.481;4.163;3.844;3.525;3.615;3.705;3.795;3.885;3.975;4.028;4.08;4.133;4.185;4.238;3.973;3.708;3.443;3.179;2.914;2.649;2.384;2.12;1.855;1.59;1.524;1.458;1.392;1.326;1.26;1.194;1.128;1.062;0.996;0.93;0.884;0.837;0.791;0.744;0.698;0.651;0.604;0.558;0.511;0.465;0.418;0.372;0.325;0.279;0.232;0.186;0.14;0.093;0.047;0
21;0;0.136;0.273;0.41;0.546;0.683;0.819;1.15;1.481;1.571;1.662;1.985;2.307;2.991;3.674;4.357;5.04;4.705;4.371;4.036;3.701;3.796;3.89;3.985;4.079;4.174;4.229;4.284;4.339;4.394;4.449;4.171;3.893;3.615;3.337;3.059;2.781;2.503;2.225;1.947;1.67;1.6;1.531;1.462;1.392;1.323;1.254;1.184;1.115;1.046;0.977;0.928;0.879;0.83;0.781;0.732;0.684;0.635;0.586;0.537;0.488;0.439;0.391;0.342;0.293;0.244;0.195;0.146;0.098;0.049;0
22;0;0.143;0.286;0.429;0.572;0.715;0.858;1.205;1.551;1.646;1.741;2.079;2.417;3.133;3.849;4.564;5.28;4.929;4.579;4.228;3.878;3.977;4.076;4.175;4.274;4.373;4.43;4.488;4.546;4.604;4.661;4.37;4.079;3.788;3.496;3.205;2.914;2.623;2.331;2.04;1.749;1.676;1.604;1.531;1.459;1.386;1.313;1.241;1.168;1.096;1.023;0.972;0.921;0.87;0.818;0.767;0.716;0.665;0.614;0.563;0.511;0.46;0.409;0.358;0.307;0.256;0.205;0.153;0.102;0.051;0
23;0;0.15;0.299;0.449;0.598;0.748;0.897;1.259;1.622;1.721;1.82;2.173;2.527;3.275;4.024;4.772;5.52;5.153;4.787;4.42;4.054;4.157;4.261;4.364;4.468;4.571;4.632;4.692;4.752;4.813;4.873;4.569;4.264;3.96;3.655;3.351;3.046;2.742;2.437;2.133;1.829;1.753;1.677;1.601;1.525;1.449;1.373;1.297;1.221;1.145;1.07;1.016;0.963;0.909;0.856;0.802;0.749;0.695;0.642;0.588;0.535;0.481;0.428;0.374;0.321;0.267;0.214;0.16;0.107;0.053;0
24;0;0.156;0.312;0.468;0.624;0.78;0.936;1.314;1.692;1.795;1.899;2.268;2.637;3.418;4.199;4.979;5.76;5.378;4.995;4.612;4.23;4.338;4.446;4.554;4.662;4.77;4.833;4.896;4.959;5.022;5.085;4.767;4.45;4.132;3.814;3.497;3.179;2.861;2.543;2.226;1.908;1.829;1.75;1.67;1.591;1.512;1.433;1.354;1.274;1.195;1.116;1.06;1.004;0.949;0.893;0.837;0.781;0.725;0.67;0.614;0.558;0.502;0.446;0.391;0.335;0.279;0.223;0.167;0.112;0.056;0
25;0;0.162;0.325;0.488;0.65;0.813;0.975;1.369;1.762;1.87;1.978;2.363;2.747;3.56;4.373;5.187;6;5.602;5.203;4.805;4.406;4.519;4.631;4.744;4.856;4.969;5.034;5.1;5.166;5.231;5.297;4.966;4.635;4.304;3.973;3.642;3.311;2.98;2.649;2.318;1.988;1.905;1.823;1.74;1.658;1.575;1.493;1.41;1.328;1.245;1.163;1.104;1.046;0.988;0.93;0.872;0.814;0.756;0.698;0.639;0.581;0.523;0.465;0.407;0.349;0.291;0.232;0.174;0.116;0.058;0
26;0;0.169;0.338;0.507;0.676;0.845;1.014;1.423;1.833;1.945;2.057;2.457;2.857;3.703;4.548;5.394;6.24;5.826;5.411;4.997;4.583;4.7;4.817;4.934;5.051;5.168;5.236;5.304;5.372;5.441;5.509;5.165;4.82;4.476;4.132;3.788;3.444;3.1;2.755;2.411;2.067;1.981;1.895;1.81;1.724;1.638;1.552;1.466;1.381;1.295;1.209;1.149;1.088;1.028;0.967;0.907;0.846;0.786;0.725;0.665;0.605;0.544;0.484;0.423;0.363;0.302;0.242;0.181;0.121;0.06;0
27;0;0.176;0.351;0.527;0.702;0.878;1.053;1.478;1.903;2.02;2.136;2.552;2.967;3.845;4.723;5.602;6.48;6.05;5.619;5.189;4.759;4.88;5.002;5.123;5.245;5.366;5.437;5.508;5.579;5.65;5.721;5.363;5.006;4.648;4.291;3.934;3.576;3.219;2.861;2.504;2.147;2.057;1.968;1.879;1.79;1.701;1.612;1.523;1.434;1.345;1.256;1.193;1.13;1.067;1.004;0.942;0.879;0.816;0.753;0.691;0.628;0.565;0.502;0.439;0.377;0.314;0.251;0.188;0.126;0.063;0
28;0;0.182;0.364;0.546;0.728;0.91;1.092;1.533;1.974;2.095;2.216;2.646;3.077;3.987;4.898;5.809;6.72;6.274;5.828;5.381;4.935;5.061;5.187;5.313;5.439;5.565;5.639;5.712;5.786;5.859;5.933;5.562;5.191;4.821;4.45;4.079;3.709;3.338;2.967;2.597;2.226;2.134;2.041;1.949;1.856;1.764;1.672;1.579;1.487;1.394;1.302;1.237;1.172;1.107;1.042;0.977;0.911;0.846;0.781;0.716;0.651;0.586;0.521;0.456;0.391;0.326;0.26;0.195;0.13;0.065;0
29;0;0.189;0.377;0.566;0.754;0.943;1.131;1.588;2.044;2.17;2.295;2.741;3.186;4.13;5.073;6.017;6.96;6.498;6.036;5.573;5.111;5.242;5.372;5.503;5.633;5.764;5.84;5.916;5.992;6.068;6.144;5.76;5.377;4.993;4.609;4.225;3.841;3.457;3.073;2.689;2.306;2.21;2.114;2.018;1.923;1.827;1.731;1.636;1.54;1.444;1.349;1.281;1.214;1.146;1.079;1.011;0.944;0.877;0.809;0.742;0.674;0.607;0.539;0.472;0.405;0.337;0.27;0.202;0.135;0.067;0
30;0;0.195;0.39;0.585;0.78;0.975;1.17;1.642;2.115;2.244;2.374;2.835;3.296;4.272;5.248;6.224;7.2;6.722;6.244;5.766;5.288;5.422;5.558;5.693;5.828;5.963;6.041;6.12;6.199;6.278;6.356;5.959;5.562;5.165;4.768;4.371;3.974;3.576;3.179;2.782;2.385;2.286;2.187;2.088;1.989;1.89;1.791;1.692;1.593;1.494;1.395;1.325;1.256;1.186;1.116;1.046;0.976;0.907;0.837;0.767;0.698;0.628;0.558;0.488;0.419;0.349;0.279;0.209;0.139;0.07;0
31;0;0.202;0.403;0.605;0.806;1.008;1.209;1.697;2.186;2.319;2.453;2.93;3.406;4.415;5.423;6.432;7.44;6.946;6.452;5.958;5.464;5.603;5.743;5.882;6.022;6.161;6.243;6.324;6.405;6.487;6.568;6.158;5.747;5.337;4.927;4.516;4.106;3.696;3.285;2.875;2.465;2.362;2.26;2.158;2.055;1.953;1.851;1.748;1.646;1.544;1.442;1.369;1.297;1.225;1.153;1.081;1.009;0.937;0.865;0.793;0.721;0.649;0.577;0.505;0.432;0.36;0.288;0.216;0.144;0.072;0
32;0;0.208;0.416;0.624;0.832;1.04;1.248;1.752;2.256;2.394;2.532;3.024;3.516;4.557;5.598;6.639;7.68;7.17;6.66;6.15;5.64;5.784;5.928;6.072;6.216;6.36;6.444;6.528;6.612;6.696;6.78;6.356;5.933;5.509;5.086;4.662;4.238;3.815;3.391;2.968;2.544;2.438;2.333;2.227;2.122;2.016;1.91;1.805;1.699;1.594;1.488;1.414;1.339;1.265;1.19;1.116;1.042;0.967;0.893;0.818;0.744;0.67;0.595;0.521;0.446;0.372;0.298;0.223;0.149;0.074;0
33;0;0.22;0.44;0.66;0.88;1.1;1.32;1.838;2.355;2.49;2.625;3.107;3.588;4.659;5.73;6.801;7.872;7.341;6.81;6.279;5.748;5.888;6.028;6.167;6.307;6.447;6.539;6.631;6.722;6.814;6.906;6.479;6.052;5.624;5.197;4.77;4.343;3.916;3.488;3.061;2.634;2.523;2.413;2.302;2.191;2.081;1.97;1.859;1.748;1.638;1.527;1.451;1.374;1.298;1.222;1.145;1.069;0.993;0.916;0.84;0.764;0.687;0.611;0.534;0.458;0.382;0.305;0.229;0.153;0.076;0
34;0;0.232;0.464;0.696;0.928;1.16;1.392;1.923;2.454;2.586;2.718;3.189;3.66;4.761;5.862;6.963;8.064;7.512;6.96;6.408;5.856;5.992;6.127;6.263;6.398;6.534;6.634;6.733;6.833;6.932;7.032;6.601;6.17;5.74;5.309;4.878;4.447;4.016;3.586;3.155;2.724;2.608;2.492;2.377;2.261;2.145;2.029;1.913;1.798;1.682;1.566;1.488;1.409;1.331;1.253;1.175;1.096;1.018;0.94;0.861;0.783;0.705;0.626;0.548;0.47;0.391;0.313;0.235;0.157;0.078;0
35;0;0.244;0.488;0.732;0.976;1.22;1.464;2.009;2.553;2.682;2.811;3.271;3.732;4.863;5.994;7.125;8.256;7.683;7.11;6.537;5.964;6.095;6.227;6.358;6.49;6.621;6.728;6.836;6.943;7.051;7.158;6.724;6.289;5.855;5.42;4.986;4.552;4.117;3.683;3.248;2.814;2.693;2.572;2.451;2.33;2.21;2.089;1.968;1.847;1.726;1.605;1.525;1.445;1.364;1.284;1.204;1.124;1.043;0.963;0.883;0.803;0.722;0.642;0.562;0.482;0.401;0.321;0.241;0.16;0.08;0
36;0;0.256;0.512;0.768;1.024;1.28;1.536;2.094;2.652;2.778;2.904;3.354;3.804;4.965;6.126;7.287;8.448;7.854;7.26;6.666;6.072;6.199;6.326;6.454;6.581;6.708;6.823;6.938;7.054;7.169;7.284;6.846;6.408;5.97;5.532;5.094;4.656;4.218;3.78;3.342;2.904;2.778;2.652;2.526;2.4;2.274;2.148;2.022;1.896;1.77;1.644;1.562;1.48;1.397;1.315;1.233;1.151;1.069;0.986;0.904;0.822;0.74;0.658;0.575;0.493;0.411;0.329;0.247;0.164;0.082;0
37;0;0.265;0.529;0.794;1.058;1.323;1.587;2.166;2.745;2.862;2.979;3.426;3.873;5.052;6.231;7.41;8.589;7.981;7.373;6.764;6.156;6.279;6.402;6.525;6.648;6.771;6.891;7.011;7.131;7.251;7.371;6.93;6.489;6.048;5.607;5.166;4.725;4.284;3.843;3.402;2.961;2.832;2.704;2.575;2.446;2.318;2.189;2.06;1.931;1.803;1.674;1.59;1.507;1.423;1.339;1.256;1.172;1.088;1.004;0.921;0.837;0.753;0.67;0.586;0.502;0.419;0.335;0.251;0.167;0.084;0
38;0;0.273;0.546;0.819;1.092;1.365;1.638;2.238;2.838;2.946;3.054;3.498;3.942;5.139;6.336;7.533;8.73;8.108;7.485;6.863;6.24;6.359;6.478;6.596;6.715;6.834;6.959;7.084;7.208;7.333;7.458;7.014;6.57;6.126;5.682;5.238;4.794;4.35;3.906;3.462;3.018;2.887;2.755;2.624;2.492;2.361;2.23;2.098;1.967;1.835;1.704;1.619;1.534;1.448;1.363;1.278;1.193;1.108;1.022;0.937;0.852;0.767;0.682;0.596;0.511;0.426;0.341;0.256;0.17;0.085;0
39;0;0.282;0.563;0.845;1.126;1.408;1.689;2.31;2.931;3.03;3.129;3.57;4.011;5.226;6.441;7.656;8.871;8.234;7.598;6.961;6.324;6.439;6.553;6.668;6.782;6.897;7.027;7.156;7.286;7.415;7.545;7.098;6.651;6.204;5.757;5.31;4.863;4.416;3.969;3.522;3.075;2.941;2.807;2.673;2.539;2.405;2.27;2.136;2.002;1.868;1.734;1.647;1.561;1.474;1.387;1.301;1.214;1.127;1.04;0.954;0.867;0.78;0.694;0.607;0.52;0.434;0.347;0.26;0.173;0.087;0
40;0;0.29;0.58;0.87;1.16;1.45;1.74;2.382;3.024;3.114;3.204;3.642;4.08;5.313;6.546;7.779;9.012;8.361;7.71;7.059;6.408;6.518;6.629;6.739;6.85;6.96;7.094;7.229;7.363;7.498;7.632;7.182;6.732;6.282;5.832;5.382;4.932;4.482;4.032;3.582;3.132;2.995;2.858;2.722;2.585;2.448;2.311;2.174;2.038;1.901;1.764;1.676;1.588;1.499;1.411;1.323;1.235;1.147;1.058;0.97;0.882;0.794;0.706;0.617;0.529;0.441;0.353;0.265;0.176;0.088;0
41;0;0.296;0.592;0.888;1.184;1.48;1.776;2.444;3.113;3.181;3.25;3.69;4.13;5.372;6.613;7.855;9.096;8.437;7.778;7.12;6.461;6.574;6.686;6.799;6.912;7.025;7.159;7.293;7.427;7.56;7.694;7.242;6.791;6.339;5.887;5.435;4.983;4.531;4.079;3.627;3.175;3.036;2.897;2.758;2.618;2.479;2.34;2.201;2.062;1.922;1.783;1.694;1.605;1.516;1.427;1.337;1.248;1.159;1.07;0.981;0.892;0.802;0.713;0.624;0.535;0.446;0.357;0.267;0.178;0.089;0
42;0;0.302;0.604;0.906;1.208;1.51;1.812;2.507;3.202;3.248;3.295;3.738;4.181;5.431;6.68;7.93;9.18;8.513;7.847;7.18;6.514;6.629;6.744;6.859;6.974;7.09;7.223;7.356;7.49;7.623;7.757;7.303;6.849;6.395;5.941;5.488;5.034;4.58;4.126;3.672;3.218;3.077;2.935;2.794;2.652;2.51;2.369;2.227;2.086;1.944;1.802;1.712;1.622;1.532;1.442;1.352;1.262;1.172;1.081;0.991;0.901;0.811;0.721;0.631;0.541;0.451;0.36;0.27;0.18;0.09;0
43;0;0.308;0.616;0.924;1.232;1.54;1.848;2.569;3.29;3.316;3.341;3.786;4.231;5.489;6.748;8.006;9.264;8.59;7.915;7.241;6.566;6.684;6.802;6.919;7.037;7.154;7.287;7.42;7.553;7.686;7.819;7.363;6.908;6.452;5.996;5.54;5.085;4.629;4.173;3.717;3.262;3.118;2.974;2.83;2.686;2.542;2.398;2.254;2.11;1.966;1.822;1.731;1.639;1.548;1.457;1.366;1.275;1.184;1.093;1.002;0.911;0.82;0.729;0.638;0.546;0.455;0.364;0.273;0.182;0.091;0
44;0;0.314;0.628;0.942;1.256;1.57;1.884;2.632;3.379;3.383;3.386;3.834;4.282;5.548;6.815;8.081;9.348;8.666;7.984;7.301;6.619;6.739;6.859;6.979;7.099;7.219;7.352;7.484;7.617;7.749;7.882;7.424;6.966;6.509;6.051;5.593;5.136;4.678;4.22;3.762;3.305;3.158;3.012;2.866;2.719;2.573;2.426;2.28;2.134;1.987;1.841;1.749;1.657;1.565;1.473;1.381;1.289;1.197;1.104;1.012;0.92;0.828;0.736;0.644;0.552;0.46;0.368;0.276;0.184;0.092;0
45;0;0.32;0.64;0.96;1.28;1.6;1.92;2.694;3.468;3.45;3.432;3.882;4.332;5.607;6.882;8.157;9.432;8.742;8.052;7.362;6.672;6.794;6.917;7.039;7.162;7.284;7.416;7.548;7.68;7.812;7.944;7.484;7.025;6.565;6.106;5.646;5.186;4.727;4.267;3.808;3.348;3.199;3.05;2.902;2.753;2.604;2.455;2.306;2.158;2.009;1.86;1.767;1.674;1.581;1.488;1.395;1.302;1.209;1.116;1.023;0.93;0.837;0.744;0.651;0.558;0.465;0.372;0.279;0.186;0.093;0
46;0;0.325;0.651;0.976;1.302;1.627;1.953;2.735;3.518;3.495;3.473;3.919;4.365;5.645;6.925;8.205;9.485;8.79;8.096;7.401;6.706;6.832;6.958;7.084;7.21;7.335;7.467;7.599;7.731;7.863;7.995;7.535;7.075;6.614;6.154;5.693;5.233;4.772;4.312;3.851;3.391;3.24;3.09;2.939;2.789;2.638;2.488;2.337;2.187;2.036;1.886;1.791;1.697;1.603;1.509;1.414;1.32;1.226;1.131;1.037;0.943;0.849;0.754;0.66;0.566;0.471;0.377;0.283;0.189;0.094;0
47;0;0.331;0.662;0.993;1.323;1.654;1.985;2.776;3.567;3.541;3.514;3.956;4.397;5.682;6.968;8.253;9.538;8.839;8.139;7.44;6.741;6.87;6.999;7.128;7.258;7.387;7.519;7.651;7.783;7.915;8.047;7.586;7.124;6.663;6.202;5.74;5.279;4.818;4.356;3.895;3.434;3.281;3.129;2.977;2.825;2.673;2.52;2.368;2.216;2.064;1.911;1.816;1.72;1.625;1.529;1.434;1.338;1.242;1.147;1.051;0.956;0.86;0.765;0.669;0.573;0.478;0.382;0.287;0.191;0.096;0
48;0;0.336;0.673;1.009;1.345;1.681;2.018;2.817;3.617;3.586;3.555;3.993;4.43;5.72;7.011;8.301;9.591;8.887;8.183;7.479;6.775;6.908;7.04;7.173;7.306;7.438;7.57;7.702;7.834;7.966;8.098;7.636;7.174;6.712;6.25;5.787;5.325;4.863;4.401;3.939;3.477;3.323;3.169;3.015;2.861;2.707;2.553;2.399;2.245;2.091;1.937;1.84;1.743;1.647;1.55;1.453;1.356;1.259;1.162;1.065;0.969;0.872;0.775;0.678;0.581;0.484;0.387;0.291;0.194;0.097;0
