TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
15;0;0.015;0.03;0.045;0.06;0.075;0.09;0.337;0.585;0.554;0.523;0.647;0.771;1.062;1.353;1.644;1.935;1.72;1.505;1.29;1.074;0.917;0.759;0.602;0.444;0.287;0.23;0.172;0.115;0.057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;0;0.016;0.032;0.048;0.064;0.08;0.096;0.36;0.624;0.591;0.558;0.69;0.822;1.132;1.443;1.754;2.064;1.835;1.605;1.375;1.146;0.978;0.81;0.642;0.474;0.306;0.245;0.184;0.122;0.061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;0;0.017;0.034;0.051;0.068;0.085;0.102;0.383;0.663;0.628;0.593;0.733;0.873;1.203;1.533;1.863;2.193;1.949;1.705;1.461;1.218;1.039;0.861;0.682;0.504;0.325;0.26;0.195;0.13;0.065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;0;0.018;0.036;0.054;0.072;0.09;0.108;0.405;0.702;0.665;0.628;0.776;0.925;1.274;1.623;1.973;2.322;2.064;1.806;1.547;1.289;1.1;0.911;0.722;0.533;0.344;0.275;0.207;0.138;0.069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;0;0.019;0.038;0.057;0.076;0.095;0.114;0.428;0.741;0.702;0.663;0.819;0.976;1.345;1.714;2.082;2.451;2.178;1.906;1.633;1.361;1.161;0.962;0.762;0.563;0.363;0.291;0.218;0.145;0.073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;0;0.02;0.04;0.06;0.08;0.1;0.12;0.45;0.78;0.739;0.698;0.862;1.027;1.416;1.804;2.192;2.58;2.293;2.006;1.719;1.432;1.223;1.013;0.802;0.593;0.383;0.306;0.229;0.153;0.076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;0;0.021;0.042;0.063;0.084;0.105;0.126;0.473;0.819;0.776;0.732;0.906;1.079;1.486;1.894;2.301;2.709;2.408;2.107;1.805;1.504;1.284;1.063;0.843;0.622;0.402;0.321;0.241;0.161;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;0;0.022;0.044;0.066;0.088;0.11;0.132;0.495;0.858;0.813;0.767;0.949;1.13;1.557;1.984;2.411;2.838;2.522;2.207;1.891;1.576;1.345;1.114;0.883;0.652;0.421;0.337;0.252;0.168;0.084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;0;0.023;0.046;0.069;0.092;0.115;0.138;0.518;0.897;0.85;0.802;0.992;1.182;1.628;2.074;2.521;2.967;2.637;2.307;1.977;1.647;1.406;1.164;0.923;0.681;0.44;0.352;0.264;0.176;0.088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;0;0.024;0.048;0.072;0.096;0.12;0.144;0.54;0.936;0.887;0.837;1.035;1.233;1.699;2.165;2.63;3.096;2.752;2.407;2.063;1.719;1.467;1.215;0.963;0.711;0.459;0.367;0.275;0.184;0.092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;0;0.025;0.05;0.075;0.1;0.125;0.15;0.563;0.975;0.923;0.872;1.078;1.284;1.77;2.255;2.74;3.225;2.866;2.508;2.149;1.791;1.528;1.266;1.003;0.741;0.478;0.383;0.287;0.191;0.096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;0;0.026;0.052;0.078;0.104;0.13;0.156;0.585;1.014;0.96;0.907;1.121;1.336;1.84;2.345;2.849;3.354;2.981;2.608;2.235;1.862;1.589;1.316;1.043;0.77;0.497;0.398;0.298;0.199;0.099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;0;0.027;0.054;0.081;0.108;0.135;0.162;0.607;1.053;0.997;0.942;1.164;1.387;1.911;2.435;2.959;3.483;3.096;2.708;2.321;1.934;1.65;1.367;1.083;0.8;0.516;0.413;0.31;0.207;0.103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;0;0.028;0.056;0.084;0.112;0.14;0.168;0.63;1.092;1.034;0.977;1.208;1.439;1.982;2.525;3.069;3.612;3.21;2.809;2.407;2.005;1.711;1.417;1.124;0.829;0.536;0.428;0.321;0.214;0.107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;0;0.029;0.058;0.087;0.116;0.145;0.174;0.653;1.131;1.071;1.011;1.251;1.49;2.053;2.615;3.178;3.741;3.325;2.909;2.493;2.077;1.773;1.468;1.164;0.859;0.555;0.444;0.333;0.222;0.111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;0;0.03;0.06;0.09;0.12;0.15;0.18;0.675;1.17;1.108;1.046;1.294;1.541;2.123;2.706;3.288;3.87;3.44;3.009;2.579;2.149;1.834;1.519;1.204;0.889;0.574;0.459;0.344;0.23;0.115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;0;0.031;0.062;0.093;0.124;0.155;0.186;0.698;1.209;1.145;1.081;1.337;1.593;2.194;2.796;3.397;3.999;3.554;3.11;2.665;2.22;1.895;1.569;1.244;0.918;0.593;0.474;0.356;0.237;0.119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;0;0.032;0.064;0.096;0.128;0.16;0.192;0.72;1.248;1.182;1.116;1.38;1.644;2.265;2.886;3.507;4.128;3.669;3.21;2.751;2.292;1.956;1.62;1.284;0.948;0.612;0.49;0.367;0.245;0.122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;0;0.046;0.092;0.138;0.184;0.23;0.276;0.798;1.32;1.286;1.251;1.512;1.773;2.426;3.08;3.733;4.386;3.903;3.42;2.937;2.454;2.111;1.768;1.424;1.081;0.738;0.59;0.443;0.295;0.148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;0;0.06;0.12;0.18;0.24;0.3;0.36;0.876;1.392;1.389;1.386;1.644;1.902;2.588;3.273;3.959;4.644;4.137;3.63;3.123;2.616;2.266;1.915;1.565;1.214;0.864;0.691;0.518;0.346;0.173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;0;0.074;0.148;0.222;0.296;0.37;0.444;0.954;1.464;1.493;1.521;1.776;2.031;2.749;3.467;4.184;4.902;4.371;3.84;3.309;2.778;2.42;2.063;1.705;1.348;0.99;0.792;0.594;0.396;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;0;0.088;0.176;0.264;0.352;0.44;0.528;1.032;1.536;1.596;1.656;1.908;2.16;2.91;3.66;4.41;5.16;4.605;4.05;3.495;2.94;2.575;2.21;1.846;1.481;1.116;0.893;0.67;0.446;0.223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37;0;0.106;0.213;0.32;0.426;0.533;0.639;1.137;1.635;1.698;1.761;2;2.238;3.035;3.831;4.627;5.424;4.841;4.257;3.674;3.09;2.728;2.366;2.005;1.643;1.281;1.025;0.769;0.512;0.256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;0;0.125;0.25;0.375;0.5;0.625;0.75;1.242;1.734;1.8;1.866;2.091;2.316;3.159;4.002;4.845;5.688;5.076;4.464;3.852;3.24;2.881;2.522;2.164;1.805;1.446;1.157;0.868;0.578;0.289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39;0;0.143;0.287;0.431;0.574;0.718;0.861;1.347;1.833;1.902;1.971;2.183;2.394;3.284;4.173;5.063;5.952;5.312;4.671;4.03;3.39;3.034;2.678;2.323;1.967;1.611;1.289;0.967;0.644;0.322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40;0;0.162;0.324;0.486;0.648;0.81;0.972;1.452;1.932;2.004;2.076;2.274;2.472;3.408;4.344;5.28;6.216;5.547;4.878;4.209;3.54;3.187;2.834;2.482;2.129;1.776;1.421;1.066;0.71;0.355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;0;0.179;0.358;0.536;0.715;0.894;1.073;1.56;2.047;2.112;2.177;2.388;2.599;3.561;4.523;5.485;6.446;5.761;5.076;4.391;3.706;3.348;2.991;2.634;2.277;1.92;1.546;1.171;0.797;0.422;0.048;0.043;0.038;0.034;0.029;0.024;0.019;0.014;0.01;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42;0;0.196;0.391;0.587;0.782;0.978;1.174;1.668;2.162;2.22;2.278;2.502;2.726;3.714;4.702;5.689;6.677;5.975;5.274;4.573;3.871;3.51;3.148;2.787;2.425;2.064;1.67;1.277;0.883;0.49;0.096;0.086;0.077;0.067;0.058;0.048;0.038;0.029;0.019;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43;0;0.212;0.425;0.637;0.85;1.062;1.274;1.776;2.278;2.328;2.378;2.616;2.854;3.867;4.88;5.894;6.907;6.19;5.472;4.754;4.037;3.671;3.305;2.94;2.574;2.208;1.795;1.382;0.97;0.557;0.144;0.13;0.115;0.101;0.086;0.072;0.058;0.043;0.029;0.014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44;0;0.229;0.458;0.688;0.917;1.146;1.375;1.884;2.393;2.436;2.479;2.73;2.981;4.02;5.059;6.098;7.138;6.404;5.67;4.936;4.202;3.832;3.462;3.092;2.722;2.352;1.92;1.488;1.056;0.624;0.192;0.173;0.154;0.134;0.115;0.096;0.077;0.058;0.038;0.019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45;0;0.246;0.492;0.738;0.984;1.23;1.476;1.992;2.508;2.544;2.58;2.844;3.108;4.173;5.238;6.303;7.368;6.618;5.868;5.118;4.368;3.994;3.619;3.245;2.87;2.496;2.045;1.594;1.142;0.691;0.24;0.216;0.192;0.168;0.144;0.12;0.096;0.072;0.048;0.024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46;0;0.255;0.511;0.766;1.022;1.277;1.533;2.081;2.63;2.661;2.693;2.948;3.202;4.295;5.388;6.481;7.574;6.814;6.054;5.294;4.534;4.167;3.799;3.432;3.064;2.697;2.23;1.764;1.298;0.831;0.365;0.329;0.292;0.256;0.219;0.183;0.146;0.11;0.073;0.037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47;0;0.265;0.53;0.795;1.059;1.324;1.589;2.17;2.751;2.779;2.806;3.051;3.297;4.417;5.538;6.659;7.779;7.01;6.24;5.47;4.701;4.34;3.979;3.619;3.258;2.897;2.416;1.934;1.453;0.972;0.49;0.441;0.392;0.343;0.294;0.245;0.196;0.147;0.098;0.049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48;0;0.274;0.549;0.823;1.097;1.371;1.646;2.259;2.873;2.896;2.919;3.155;3.391;4.539;5.688;6.837;7.985;7.206;6.426;5.646;4.867;4.513;4.159;3.805;3.452;3.098;2.601;2.105;1.608;1.112;0.615;0.554;0.492;0.431;0.369;0.308;0.246;0.185;0.123;0.062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;0;0.284;0.567;0.851;1.135;1.419;1.702;2.349;2.995;3.014;3.033;3.259;3.485;4.662;5.838;7.014;8.191;7.401;6.612;5.823;5.033;4.686;4.339;3.992;3.645;3.298;2.787;2.275;1.764;1.252;0.741;0.667;0.592;0.518;0.444;0.37;0.296;0.222;0.148;0.074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;0;0.293;0.586;0.879;1.173;1.466;1.759;2.438;3.117;3.131;3.146;3.363;3.579;4.784;5.988;7.192;8.397;7.597;6.798;5.999;5.199;4.859;4.519;4.179;3.839;3.499;2.972;2.446;1.919;1.392;0.866;0.779;0.693;0.606;0.519;0.433;0.346;0.26;0.173;0.087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;0;0.303;0.605;0.908;1.21;1.513;1.815;2.527;3.238;3.249;3.259;3.466;3.674;4.906;6.138;7.37;8.602;7.793;6.984;6.175;5.366;5.032;4.699;4.366;4.033;3.699;3.158;2.616;2.074;1.533;0.991;0.892;0.793;0.694;0.595;0.495;0.396;0.297;0.198;0.099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;0;0.312;0.624;0.936;1.248;1.56;1.872;2.616;3.36;3.366;3.372;3.57;3.768;5.028;6.288;7.548;8.808;7.989;7.17;6.351;5.532;5.206;4.879;4.553;4.226;3.9;3.343;2.786;2.23;1.673;1.116;1.004;0.893;0.781;0.67;0.558;0.446;0.335;0.223;0.112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;0;0.318;0.636;0.954;1.272;1.59;1.908;2.668;3.427;3.424;3.42;3.632;3.844;5.115;6.386;7.657;8.928;8.106;7.283;6.461;5.639;5.336;5.034;4.731;4.429;4.127;3.554;2.981;2.408;1.836;1.263;1.137;1.01;0.884;0.758;0.632;0.505;0.379;0.253;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;0;0.324;0.648;0.972;1.296;1.62;1.944;2.72;3.495;3.482;3.468;3.694;3.921;5.203;6.485;7.766;9.048;8.222;7.397;6.571;5.745;5.467;5.188;4.91;4.631;4.353;3.764;3.176;2.587;1.999;1.41;1.269;1.128;0.987;0.846;0.705;0.564;0.423;0.282;0.141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;0;0.33;0.66;0.99;1.32;1.65;1.98;2.771;3.563;3.539;3.516;3.757;3.998;5.29;6.583;7.875;9.168;8.339;7.51;6.681;5.852;5.597;5.343;5.088;4.834;4.579;3.975;3.371;2.766;2.161;1.557;1.401;1.246;1.09;0.934;0.779;0.623;0.467;0.311;0.156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;0;0.336;0.672;1.008;1.344;1.68;2.016;2.823;3.63;3.597;3.564;3.819;4.074;5.377;6.681;7.985;9.288;8.456;7.623;6.791;5.958;5.728;5.497;5.267;5.036;4.806;4.186;3.565;2.945;2.324;1.704;1.534;1.363;1.193;1.022;0.852;0.682;0.511;0.341;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;0;0.342;0.684;1.026;1.368;1.71;2.052;2.875;3.698;3.655;3.612;3.881;4.15;5.465;6.779;8.094;9.408;8.572;7.736;6.9;6.065;5.858;5.652;5.445;5.239;5.033;4.396;3.76;3.124;2.487;1.851;1.666;1.481;1.296;1.111;0.926;0.74;0.555;0.37;0.185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58;0;0.348;0.696;1.044;1.392;1.74;2.088;2.927;3.765;3.712;3.66;3.944;4.227;5.552;6.878;8.203;9.528;8.689;7.85;7.01;6.171;5.989;5.806;5.624;5.441;5.259;4.607;3.955;3.302;2.65;1.998;1.798;1.598;1.399;1.199;0.999;0.799;0.599;0.4;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;0;0.354;0.708;1.062;1.416;1.77;2.124;2.978;3.833;3.77;3.708;4.006;4.304;5.64;6.976;8.312;9.648;8.805;7.963;7.12;6.278;6.119;5.961;5.802;5.644;5.485;4.817;4.149;3.481;2.813;2.145;1.93;1.716;1.501;1.287;1.072;0.858;0.644;0.429;0.214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;0;0.36;0.72;1.08;1.44;1.8;2.16;3.03;3.9;3.828;3.756;4.068;4.38;5.727;7.074;8.421;9.768;8.922;8.076;7.23;6.384;6.25;6.115;5.981;5.846;5.712;5.028;4.344;3.66;2.976;2.292;2.063;1.834;1.604;1.375;1.146;0.917;0.688;0.458;0.229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;0;0.363;0.727;1.09;1.454;1.817;2.18;3.063;3.946;3.863;3.78;4.1;4.42;5.776;7.132;8.488;9.844;9.004;8.164;7.325;6.485;6.365;6.245;6.125;6.005;5.885;5.211;4.538;3.864;3.191;2.518;2.266;2.014;1.762;1.511;1.259;1.007;0.755;0.504;0.252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62;0;0.367;0.734;1.1;1.467;1.834;2.201;3.096;3.991;3.898;3.804;4.132;4.459;5.824;7.189;8.554;9.919;9.086;8.252;7.419;6.586;6.48;6.374;6.269;6.163;6.058;5.395;4.732;4.069;3.406;2.743;2.469;2.195;1.92;1.646;1.372;1.097;0.823;0.549;0.274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;0;0.37;0.74;1.111;1.481;1.851;2.221;3.129;4.037;3.932;3.828;4.163;4.499;5.873;7.247;8.621;9.995;9.168;8.341;7.514;6.686;6.595;6.504;6.413;6.322;6.23;5.578;4.926;4.273;3.621;2.969;2.672;2.375;2.078;1.781;1.484;1.188;0.891;0.594;0.297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;0;0.374;0.747;1.121;1.494;1.868;2.242;3.162;4.082;3.967;3.852;4.195;4.538;5.921;7.304;8.687;10.07;9.25;8.429;7.608;6.787;6.71;6.634;6.557;6.48;6.403;5.761;5.12;4.478;3.836;3.194;2.875;2.556;2.236;1.917;1.597;1.278;0.958;0.639;0.319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
