TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
10;0;0.002;0.004;0.006;0.008;0.009;0.011;0.009;0.008;0.006;0.004;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;0;0.002;0.004;0.006;0.008;0.01;0.012;0.01;0.008;0.006;0.004;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;0;0.002;0.004;0.007;0.009;0.011;0.013;0.011;0.009;0.007;0.005;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;0;0.002;0.005;0.007;0.01;0.012;0.015;0.012;0.01;0.007;0.005;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;0;0.003;0.005;0.008;0.011;0.013;0.016;0.013;0.011;0.008;0.005;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;0;0.003;0.006;0.008;0.011;0.014;0.017;0.014;0.011;0.008;0.006;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;0;0.003;0.006;0.009;0.012;0.015;0.018;0.015;0.012;0.009;0.006;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;0;0.003;0.006;0.01;0.013;0.016;0.019;0.016;0.013;0.01;0.006;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;0;0.003;0.007;0.01;0.013;0.017;0.02;0.017;0.014;0.01;0.007;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;0;0.004;0.007;0.011;0.014;0.018;0.021;0.018;0.014;0.011;0.007;0.004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;0;0.004;0.008;0.011;0.015;0.019;0.022;0.019;0.015;0.011;0.008;0.004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;0;0.004;0.008;0.012;0.016;0.02;0.024;0.02;0.016;0.012;0.008;0.004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;0;0.004;0.008;0.012;0.016;0.021;0.025;0.021;0.016;0.012;0.008;0.004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;0;0.004;0.009;0.013;0.017;0.022;0.026;0.022;0.017;0.013;0.009;0.004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;0;0.004;0.009;0.013;0.018;0.023;0.027;0.022;0.018;0.014;0.009;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;0;0.005;0.009;0.014;0.019;0.023;0.028;0.023;0.019;0.014;0.009;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;0;0.005;0.01;0.015;0.019;0.024;0.029;0.024;0.02;0.015;0.01;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;0;0.005;0.01;0.015;0.02;0.025;0.03;0.025;0.02;0.015;0.01;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;0;0.005;0.01;0.016;0.021;0.026;0.031;0.026;0.021;0.016;0.011;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;0;0.005;0.011;0.016;0.022;0.027;0.033;0.027;0.022;0.016;0.011;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;0;0.006;0.011;0.017;0.022;0.028;0.034;0.028;0.022;0.017;0.011;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;0;0.006;0.012;0.017;0.023;0.029;0.035;0.029;0.023;0.017;0.012;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;0;0.006;0.012;0.018;0.024;0.03;0.036;0.03;0.024;0.018;0.012;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;0;0.007;0.015;0.023;0.03;0.038;0.045;0.039;0.033;0.026;0.018;0.011;0.003;0.002;0.002;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;0;0.009;0.018;0.027;0.036;0.045;0.054;0.048;0.042;0.033;0.024;0.015;0.006;0.005;0.003;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;0;0.01;0.021;0.031;0.042;0.053;0.063;0.057;0.051;0.04;0.03;0.019;0.009;0.007;0.005;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;0;0.012;0.024;0.036;0.048;0.06;0.072;0.066;0.06;0.048;0.036;0.024;0.012;0.009;0.006;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37;0;0.014;0.029;0.044;0.058;0.073;0.087;0.083;0.078;0.062;0.045;0.032;0.018;0.014;0.011;0.007;0.003;0.002;0.002;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;0;0.017;0.034;0.051;0.068;0.085;0.102;0.099;0.096;0.075;0.054;0.039;0.024;0.02;0.015;0.011;0.006;0.005;0.003;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39;0;0.019;0.039;0.059;0.078;0.098;0.117;0.116;0.114;0.089;0.063;0.046;0.03;0.025;0.019;0.014;0.009;0.007;0.005;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40;0;0.022;0.044;0.066;0.088;0.11;0.132;0.132;0.132;0.102;0.072;0.054;0.036;0.03;0.024;0.018;0.012;0.009;0.006;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;0;0.026;0.052;0.078;0.104;0.13;0.156;0.158;0.161;0.125;0.089;0.07;0.05;0.042;0.034;0.025;0.017;0.013;0.008;0.004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42;0;0.03;0.06;0.09;0.12;0.15;0.18;0.185;0.19;0.148;0.106;0.085;0.065;0.054;0.043;0.032;0.022;0.016;0.011;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43;0;0.034;0.068;0.102;0.136;0.17;0.204;0.211;0.218;0.17;0.122;0.101;0.079;0.066;0.053;0.04;0.026;0.02;0.013;0.007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44;0;0.038;0.076;0.114;0.152;0.19;0.228;0.238;0.247;0.193;0.139;0.116;0.094;0.078;0.062;0.047;0.031;0.023;0.016;0.008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45;0;0.042;0.084;0.126;0.168;0.21;0.252;0.264;0.276;0.216;0.156;0.132;0.108;0.09;0.072;0.054;0.036;0.027;0.018;0.009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46;0;0.048;0.097;0.145;0.193;0.241;0.29;0.309;0.327;0.259;0.19;0.163;0.135;0.115;0.095;0.075;0.055;0.042;0.029;0.016;0.003;0.003;0.002;0.001;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47;0;0.055;0.109;0.164;0.218;0.273;0.327;0.353;0.379;0.302;0.225;0.194;0.163;0.141;0.118;0.096;0.074;0.057;0.04;0.024;0.007;0.005;0.004;0.003;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48;0;0.061;0.122;0.183;0.243;0.304;0.365;0.398;0.43;0.345;0.259;0.225;0.19;0.166;0.141;0.117;0.093;0.072;0.051;0.031;0.01;0.008;0.006;0.004;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;0;0.067;0.134;0.201;0.269;0.336;0.403;0.442;0.482;0.387;0.293;0.255;0.218;0.191;0.165;0.138;0.111;0.087;0.063;0.038;0.014;0.011;0.008;0.005;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;0;0.073;0.147;0.22;0.294;0.367;0.441;0.487;0.533;0.43;0.327;0.286;0.245;0.216;0.188;0.159;0.13;0.102;0.074;0.045;0.017;0.014;0.01;0.007;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;0;0.08;0.159;0.239;0.319;0.399;0.478;0.531;0.585;0.473;0.362;0.317;0.273;0.242;0.211;0.18;0.149;0.117;0.085;0.053;0.021;0.016;0.012;0.008;0.004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;0;0.086;0.172;0.258;0.344;0.43;0.516;0.576;0.636;0.516;0.396;0.348;0.3;0.267;0.234;0.201;0.168;0.132;0.096;0.06;0.024;0.019;0.014;0.01;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;0;0.095;0.191;0.286;0.381;0.476;0.572;0.644;0.716;0.586;0.456;0.405;0.354;0.321;0.287;0.254;0.221;0.175;0.13;0.084;0.039;0.032;0.025;0.018;0.011;0.005;0.004;0.003;0.003;0.002;0.002;0.001;0.001;0.001;0.001;0.001;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;0;0.105;0.209;0.314;0.418;0.523;0.627;0.711;0.795;0.656;0.516;0.462;0.408;0.374;0.341;0.307;0.273;0.218;0.164;0.109;0.054;0.045;0.036;0.027;0.018;0.009;0.008;0.007;0.005;0.004;0.003;0.003;0.002;0.002;0.002;0.002;0.001;0.001;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;0;0.114;0.227;0.341;0.455;0.569;0.683;0.779;0.875;0.725;0.576;0.519;0.462;0.428;0.394;0.36;0.326;0.261;0.197;0.133;0.069;0.058;0.047;0.036;0.025;0.013;0.012;0.01;0.008;0.006;0.005;0.004;0.004;0.003;0.003;0.002;0.002;0.001;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;0;0.123;0.246;0.369;0.492;0.615;0.738;0.846;0.954;0.795;0.636;0.576;0.516;0.482;0.447;0.413;0.378;0.305;0.231;0.158;0.084;0.071;0.058;0.044;0.031;0.018;0.016;0.013;0.011;0.008;0.006;0.005;0.005;0.004;0.004;0.003;0.002;0.002;0.001;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;0;0.132;0.264;0.397;0.529;0.661;0.794;0.914;1.034;0.865;0.696;0.633;0.57;0.535;0.5;0.465;0.431;0.348;0.265;0.182;0.099;0.084;0.068;0.053;0.038;0.023;0.02;0.017;0.013;0.01;0.008;0.007;0.006;0.005;0.005;0.004;0.003;0.002;0.001;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58;0;0.142;0.283;0.425;0.566;0.708;0.849;0.981;1.113;0.935;0.756;0.69;0.624;0.589;0.553;0.518;0.483;0.391;0.299;0.206;0.114;0.097;0.079;0.062;0.044;0.027;0.023;0.02;0.016;0.013;0.009;0.008;0.007;0.006;0.005;0.005;0.004;0.003;0.002;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;0;0.151;0.302;0.452;0.603;0.754;0.905;1.049;1.193;1.004;0.816;0.747;0.678;0.642;0.607;0.571;0.536;0.434;0.332;0.231;0.129;0.11;0.09;0.071;0.051;0.032;0.027;0.023;0.019;0.015;0.011;0.009;0.008;0.007;0.006;0.005;0.004;0.003;0.002;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;0;0.16;0.32;0.48;0.64;0.8;0.96;1.116;1.272;1.074;0.876;0.804;0.732;0.696;0.66;0.624;0.588;0.477;0.366;0.255;0.144;0.122;0.101;0.079;0.058;0.036;0.031;0.026;0.022;0.017;0.012;0.011;0.01;0.008;0.007;0.006;0.005;0.004;0.002;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;0;0.171;0.342;0.514;0.685;0.856;1.027;1.201;1.374;1.168;0.961;0.89;0.82;0.791;0.761;0.732;0.703;0.575;0.447;0.319;0.191;0.165;0.138;0.112;0.086;0.06;0.052;0.044;0.036;0.028;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62;0;0.182;0.365;0.547;0.73;0.912;1.094;1.285;1.476;1.261;1.046;0.977;0.907;0.885;0.863;0.841;0.818;0.673;0.528;0.383;0.238;0.207;0.176;0.145;0.115;0.084;0.073;0.062;0.051;0.04;0.029;0.026;0.023;0.02;0.017;0.014;0.012;0.009;0.006;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;0;0.194;0.387;0.581;0.774;0.968;1.162;1.37;1.578;1.355;1.132;1.063;0.995;0.98;0.964;0.949;0.934;0.771;0.609;0.447;0.284;0.249;0.214;0.179;0.143;0.108;0.094;0.08;0.066;0.051;0.037;0.033;0.03;0.026;0.022;0.019;0.015;0.011;0.007;0.004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;0;0.205;0.41;0.614;0.819;1.024;1.229;1.454;1.68;1.448;1.217;1.15;1.082;1.074;1.066;1.057;1.049;0.869;0.69;0.511;0.331;0.291;0.252;0.212;0.172;0.132;0.115;0.097;0.08;0.063;0.046;0.041;0.036;0.032;0.027;0.023;0.018;0.014;0.009;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65;0;0.216;0.432;0.648;0.864;1.08;1.296;1.539;1.782;1.542;1.302;1.236;1.17;1.168;1.167;1.165;1.164;0.968;0.771;0.574;0.378;0.334;0.289;0.245;0.2;0.156;0.136;0.115;0.095;0.074;0.054;0.049;0.043;0.038;0.032;0.027;0.022;0.016;0.011;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66;0;0.227;0.454;0.682;0.909;1.136;1.363;1.624;1.884;1.636;1.387;1.322;1.258;1.263;1.268;1.274;1.279;1.066;0.852;0.638;0.425;0.376;0.327;0.278;0.229;0.18;0.156;0.133;0.109;0.086;0.062;0.056;0.05;0.044;0.037;0.031;0.025;0.019;0.012;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67;0;0.238;0.477;0.715;0.954;1.192;1.43;1.708;1.986;1.729;1.472;1.409;1.345;1.358;1.37;1.382;1.394;1.164;0.933;0.702;0.472;0.418;0.365;0.311;0.258;0.204;0.177;0.151;0.124;0.097;0.071;0.064;0.057;0.05;0.042;0.035;0.028;0.021;0.014;0.007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68;0;0.25;0.499;0.749;0.998;1.248;1.498;1.793;2.088;1.823;1.558;1.495;1.433;1.452;1.471;1.49;1.51;1.262;1.014;0.766;0.518;0.46;0.402;0.344;0.286;0.228;0.198;0.168;0.139;0.109;0.079;0.071;0.063;0.055;0.048;0.04;0.032;0.024;0.016;0.008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69;0;0.261;0.522;0.782;1.043;1.304;1.565;1.877;2.19;1.916;1.643;1.582;1.52;1.546;1.573;1.599;1.625;1.36;1.095;0.83;0.565;0.503;0.44;0.377;0.315;0.252;0.219;0.186;0.153;0.12;0.088;0.079;0.07;0.061;0.053;0.044;0.035;0.026;0.018;0.009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70;0;0.272;0.544;0.816;1.088;1.36;1.632;1.962;2.292;2.01;1.728;1.668;1.608;1.641;1.674;1.707;1.74;1.458;1.176;0.894;0.612;0.545;0.478;0.41;0.343;0.276;0.24;0.204;0.168;0.132;0.096;0.086;0.077;0.067;0.058;0.048;0.038;0.029;0.019;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71;0;0.281;0.562;0.842;1.123;1.404;1.685;2.05;2.414;2.118;1.822;1.768;1.715;1.769;1.824;1.878;1.932;1.625;1.317;1.009;0.701;0.627;0.554;0.48;0.406;0.333;0.291;0.249;0.207;0.165;0.123;0.111;0.098;0.086;0.074;0.061;0.049;0.037;0.025;0.012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72;0;0.29;0.579;0.869;1.158;1.448;1.738;2.137;2.537;2.226;1.915;1.867;1.822;1.898;1.974;2.05;2.126;1.793;1.459;1.125;0.791;0.711;0.63;0.55;0.47;0.389;0.342;0.294;0.246;0.198;0.15;0.135;0.12;0.105;0.09;0.075;0.06;0.045;0.03;0.015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
